Season,MatchId,RoundNumber,RoundName,utc,Home,Away,PlayerId,Player,Team,Period,Kicks,Handballs,Disposals
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I1002312,Zac Bailey,Brisbane Lions,4,4,2,6
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I1002404,Aaron Naughton,Western Bulldogs,1,1,1,2
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I1002404,Aaron Naughton,Western Bulldogs,2,1,3,4
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I1002404,Aaron Naughton,Western Bulldogs,3,2,2,4
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I1002404,Aaron Naughton,Western Bulldogs,4,1,0,1
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I291790,Adam Treloar,Western Bulldogs,2,1,5,6
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I291790,Adam Treloar,Western Bulldogs,3,1,2,3
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I291790,Adam Treloar,Western Bulldogs,4,0,1,1
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I290797,Alex Keath,Western Bulldogs,1,0,1,1
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I290797,Alex Keath,Western Bulldogs,2,0,3,3
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I290797,Alex Keath,Western Bulldogs,3,3,1,4
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I290797,Alex Keath,Western Bulldogs,4,1,0,1
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I996708,Bailey Dale,Western Bulldogs,1,5,2,7
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I996708,Bailey Dale,Western Bulldogs,2,5,0,5
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I996708,Bailey Dale,Western Bulldogs,3,3,2,5
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I996708,Bailey Dale,Western Bulldogs,4,2,1,3
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I1006130,Bailey Smith,Western Bulldogs,1,8,2,10
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I1006130,Bailey Smith,Western Bulldogs,2,1,1,2
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I1006130,Bailey Smith,Western Bulldogs,3,3,3,6
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I1006130,Bailey Smith,Western Bulldogs,4,7,2,9
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I992351,Bailey Williams,Western Bulldogs,1,4,1,5
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I992351,Bailey Williams,Western Bulldogs,2,3,1,4
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I992351,Bailey Williams,Western Bulldogs,3,2,1,3
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I992351,Bailey Williams,Western Bulldogs,4,1,0,1
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I295136,Caleb Daniel,Western Bulldogs,1,6,2,8
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I295136,Caleb Daniel,Western Bulldogs,2,5,3,8
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I295136,Caleb Daniel,Western Bulldogs,3,5,3,8
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I295136,Caleb Daniel,Western Bulldogs,4,6,1,7
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I1011803,Cody Weightman,Western Bulldogs,1,1,1,2
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I1011803,Cody Weightman,Western Bulldogs,2,2,0,2
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I281139,Easton Wood,Western Bulldogs,1,3,0,3
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I281139,Easton Wood,Western Bulldogs,2,5,2,7
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I281139,Easton Wood,Western Bulldogs,4,1,1,2
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I295467,Jack Macrae,Western Bulldogs,1,8,5,13
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I295467,Jack Macrae,Western Bulldogs,2,8,4,12
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I295467,Jack Macrae,Western Bulldogs,3,6,2,8
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I295467,Jack Macrae,Western Bulldogs,4,5,1,6
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I294101,Jason Johannisen,Western Bulldogs,3,4,0,4
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I294101,Jason Johannisen,Western Bulldogs,4,3,0,3
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I993834,Josh Dunkley,Western Bulldogs,1,1,4,5
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I993834,Josh Dunkley,Western Bulldogs,2,3,4,7
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I993834,Josh Dunkley,Western Bulldogs,3,2,3,5
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I993834,Josh Dunkley,Western Bulldogs,4,1,3,4
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I993841,Josh Schache,Western Bulldogs,1,2,0,2
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I993841,Josh Schache,Western Bulldogs,2,3,1,4
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I993841,Josh Schache,Western Bulldogs,3,0,2,2
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I993841,Josh Schache,Western Bulldogs,4,2,1,3
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I294557,Lachie Hunter,Western Bulldogs,1,6,4,10
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I294557,Lachie Hunter,Western Bulldogs,2,2,1,3
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I294557,Lachie Hunter,Western Bulldogs,3,1,1,2
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I294557,Lachie Hunter,Western Bulldogs,4,5,0,5
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I1005000,Laitham Vandermeer,Western Bulldogs,1,1,0,1
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I1005000,Laitham Vandermeer,Western Bulldogs,2,0,1,1
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I1005000,Laitham Vandermeer,Western Bulldogs,3,2,2,4
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I1005000,Laitham Vandermeer,Western Bulldogs,4,2,2,4
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I997316,Lewis Young,Western Bulldogs,1,1,1,2
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I997316,Lewis Young,Western Bulldogs,4,1,1,2
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I297373,Marcus Bontempelli,Western Bulldogs,1,2,4,6
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I297373,Marcus Bontempelli,Western Bulldogs,2,7,4,11
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I297373,Marcus Bontempelli,Western Bulldogs,3,5,5,10
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I297373,Marcus Bontempelli,Western Bulldogs,4,2,0,2
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I1001449,Mitch Hannan,Western Bulldogs,1,0,1,1
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I1001449,Mitch Hannan,Western Bulldogs,2,2,0,2
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I1001449,Mitch Hannan,Western Bulldogs,3,3,0,3
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I1001449,Mitch Hannan,Western Bulldogs,4,1,1,2
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I992054,Roarke Smith,Western Bulldogs,1,1,2,3
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I992054,Roarke Smith,Western Bulldogs,2,3,0,3
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I992054,Roarke Smith,Western Bulldogs,3,1,2,3
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I992054,Roarke Smith,Western Bulldogs,4,1,2,3
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I997501,Ryan Gardner,Western Bulldogs,2,0,1,1
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I997501,Ryan Gardner,Western Bulldogs,3,1,0,1
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I997501,Ryan Gardner,Western Bulldogs,4,1,2,3
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I290085,Taylor Duryea,Western Bulldogs,1,4,0,4
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I290085,Taylor Duryea,Western Bulldogs,2,2,3,5
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I290085,Taylor Duryea,Western Bulldogs,3,3,0,3
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I290085,Taylor Duryea,Western Bulldogs,4,3,0,3
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I1004592,Tim English,Western Bulldogs,1,4,1,5
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I1004592,Tim English,Western Bulldogs,2,1,1,2
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I1004592,Tim English,Western Bulldogs,3,2,1,3
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I1004592,Tim English,Western Bulldogs,4,2,1,3
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I290799,Tom Liberatore,Western Bulldogs,1,2,1,3
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I290799,Tom Liberatore,Western Bulldogs,2,1,3,4
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I290799,Tom Liberatore,Western Bulldogs,3,8,1,9
2021,CD_M20210142502,25,Semi Finals,2021-09-04T09:20:00.000+0000,Brisbane Lions,Western Bulldogs,CD_I290799,Tom Liberatore,Western Bulldogs,4,3,2,5
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I999326,Brad Close,Geelong,1,0,3,3
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I999326,Brad Close,Geelong,2,1,2,3
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I999326,Brad Close,Geelong,3,1,4,5
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I999326,Brad Close,Geelong,4,1,3,4
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I290550,Cameron Guthrie,Geelong,1,2,3,5
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I290550,Cameron Guthrie,Geelong,2,6,1,7
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I290550,Cameron Guthrie,Geelong,3,3,1,4
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I290550,Cameron Guthrie,Geelong,4,2,8,10
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I1002220,Esava Ratugolea,Geelong,2,1,2,3
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I1002220,Esava Ratugolea,Geelong,3,0,1,1
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I1002220,Esava Ratugolea,Geelong,4,0,1,1
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I291357,Gary Rohan,Geelong,3,1,0,1
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I1004938,Gryan Miers,Geelong,1,0,3,3
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I1004938,Gryan Miers,Geelong,2,4,0,4
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I1004938,Gryan Miers,Geelong,3,1,2,3
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I1004938,Gryan Miers,Geelong,4,0,2,2
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I294877,Isaac Smith,Geelong,1,5,1,6
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I294877,Isaac Smith,Geelong,2,4,2,6
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I294877,Isaac Smith,Geelong,3,1,2,3
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I294877,Isaac Smith,Geelong,4,3,8,11
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I1000937,Jack Henry,Geelong,2,1,0,1
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I1000937,Jack Henry,Geelong,3,1,3,4
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I1000937,Jack Henry,Geelong,4,3,4,7
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I296291,Jake Kolodjashnij,Geelong,2,1,1,2
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I296291,Jake Kolodjashnij,Geelong,3,2,3,5
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I296291,Jake Kolodjashnij,Geelong,4,1,0,1
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I293883,Jed Bews,Geelong,1,1,1,2
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I293883,Jed Bews,Geelong,2,2,0,2
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I293883,Jed Bews,Geelong,3,2,0,2
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I293883,Jed Bews,Geelong,4,0,2,2
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I293845,Jeremy Cameron,Geelong,1,1,0,1
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I293845,Jeremy Cameron,Geelong,2,0,1,1
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I293845,Jeremy Cameron,Geelong,4,2,0,2
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I250321,Joel Selwood,Geelong,1,4,4,8
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I250321,Joel Selwood,Geelong,2,3,2,5
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I250321,Joel Selwood,Geelong,3,1,2,3
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I250321,Joel Selwood,Geelong,4,0,8,8
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I270326,Lachie Henderson,Geelong,1,2,2,4
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I270326,Lachie Henderson,Geelong,3,2,2,4
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I296733,Mark Blicavs,Geelong,1,2,2,4
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I296733,Mark Blicavs,Geelong,2,1,2,3
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I296733,Mark Blicavs,Geelong,3,3,1,4
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I296733,Mark Blicavs,Geelong,4,2,3,5
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I1015889,Max Holmes,Geelong,1,0,2,2
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I1015889,Max Holmes,Geelong,2,0,1,1
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I1015889,Max Holmes,Geelong,3,2,1,3
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I1015889,Max Holmes,Geelong,4,1,3,4
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I281065,Mitch Duncan,Geelong,1,3,4,7
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I281065,Mitch Duncan,Geelong,2,6,3,9
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I281065,Mitch Duncan,Geelong,3,2,1,3
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I281065,Mitch Duncan,Geelong,4,3,1,4
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I270917,Patrick Dangerfield,Geelong,1,4,3,7
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I270917,Patrick Dangerfield,Geelong,2,6,2,8
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I270917,Patrick Dangerfield,Geelong,3,5,5,10
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I270917,Patrick Dangerfield,Geelong,4,4,1,5
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I280317,Rhys Stanley,Geelong,1,1,1,2
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I280317,Rhys Stanley,Geelong,2,1,1,2
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I280317,Rhys Stanley,Geelong,3,1,3,4
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I280317,Rhys Stanley,Geelong,4,1,2,3
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I294199,Sam Menegola,Geelong,1,1,2,3
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I294199,Sam Menegola,Geelong,2,3,0,3
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I294199,Sam Menegola,Geelong,3,1,4,5
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I294199,Sam Menegola,Geelong,4,7,2,9
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I260227,Shaun Higgins,Geelong,3,0,1,1
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I260227,Shaun Higgins,Geelong,4,6,7,13
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I994386,Tom Atkins,Geelong,1,1,2,3
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I994386,Tom Atkins,Geelong,2,1,1,2
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I994386,Tom Atkins,Geelong,3,4,2,6
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I994386,Tom Atkins,Geelong,4,3,1,4
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I261510,Tom Hawkins,Geelong,1,2,4,6
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I261510,Tom Hawkins,Geelong,2,1,0,1
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I261510,Tom Hawkins,Geelong,3,2,2,4
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I261510,Tom Hawkins,Geelong,4,4,0,4
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I1004870,Zach Guthrie,Geelong,1,7,0,7
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I1004870,Zach Guthrie,Geelong,2,2,1,3
2021,CD_M20210142601,26,Preliminary Finals,2021-09-10T09:50:00.000+0000,Melbourne,Geelong Cats,CD_I1004870,Zach Guthrie,Geelong,3,2,1,3
