MatchId,Player,Team,RatingPoints,EstimatedRating,CoachesVotes,Supercoach,DreamTeamPoints,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,Inside50s,Turnovers,Tackles,PressureActs,KickIns,ContestedPossessions,GroundBallGets,Intercepts,Marks,InterceptMarks,ContestedMarks,CentreBounceAttendancePercentage,TotalClearances,FirstPossessions,RuckContests,Hitouts,HitoutsToAdvantage,ShotsAtGoal,Goals,Behinds,GoalAssists,ScoreInvolvements,ScoreLaunches,Season,Round
20190802,Tom Cutler,Brisbane,11.2,8.75,0,76,77,89,17,4,21,52.4,419,6,8,2,10,,8,6,9,5,1,1,,1,0.0,0,0,0,0,0,0,1,1,0,2019,8
20190802,Zaine Cordy,Western Bulldogs,9.4,9.26,0,48,33,83,5,5,10,70.0,122,1,1,1,11,,4,4,5,2,1,0,,0,0.0,16,4,1,0,0,0,0,3,1,2019,8
20190802,Cam Rayner,Brisbane,9.0,8.34,0,38,32,80,3,5,8,62.5,83,2,1,4,18,,4,4,1,0,0,0,,0,1.0,0,0,0,0,0,0,1,1,1,2019,8
20190802,Will Hayes,Western Bulldogs,8.9,5.89,0,55,64,85,9,6,15,60.0,208,2,3,4,21,,4,3,1,2,0,0,,1,1.0,0,0,0,1,1,0,0,4,1,2019,8
20190802,Lachie Hunter,Western Bulldogs,8.6,11.28,0,113,123,88,22,10,32,62.5,502,9,8,2,16,,7,4,7,9,2,1,,0,0.0,0,0,0,1,0,0,1,5,0,2019,8
20190802,Darcy Gardiner,Brisbane,8.5,7.31,0,59,58,87,10,5,15,73.3,207,2,2,2,14,,5,4,5,3,1,0,,1,0.0,0,0,0,0,0,0,0,0,0,2019,8
20190802,Mitch Wallis,Western Bulldogs,8.4,10.98,0,78,76,78,10,7,17,64.7,313,5,7,5,15,,5,2,3,3,1,1,,1,1.0,0,0,0,1,1,0,1,5,1,2019,8
20190802,Caleb Daniel,Western Bulldogs,8.3,11.29,0,79,64,85,13,3,16,87.5,459,2,6,3,9,,5,3,8,2,1,0,,0,0.0,0,0,0,0,0,0,1,3,3,2019,8
20190802,Jarrod Berry,Brisbane,8.2,11.2,0,70,63,65,5,3,8,75.0,187,2,1,7,22,,5,3,2,2,0,0,,1,1.0,0,0,0,1,1,0,0,3,1,2019,8
20190802,Noah Answerth,Brisbane,8.1,6.75,0,49,45,80,9,3,12,66.7,216,0,3,2,18,,6,5,6,1,0,0,,2,1.0,0,0,0,0,0,0,0,1,1,2019,8
20190802,Daniel McStay,Brisbane,7.2,6.63,0,79,76,93,8,8,16,62.5,269,2,4,4,9,,7,5,3,4,2,2,,0,0.0,5,1,0,2,1,1,0,4,0,2019,8
20190802,Luke Hodge,Brisbane,7.0,8.91,0,49,49,87,10,4,14,64.3,198,1,4,1,12,,5,3,9,3,3,0,,1,0.0,0,0,0,0,0,0,0,2,2,2019,8
20190802,Ryan Lester,Brisbane,6.8,9.15,0,72,73,86,13,0,13,69.2,313,3,4,6,11,,5,3,7,3,2,1,,0,0.0,0,0,0,0,0,0,1,1,1,2019,8
20190802,Stefan Martin,Brisbane,6.6,11.96,0,66,77,85,8,7,15,53.3,175,2,8,2,19,,12,5,2,1,0,0,,6,2.0,73,39,9,0,0,0,0,2,1,2019,8
20190802,Aaron Naughton,Western Bulldogs,6.6,9.38,0,97,92,92,11,4,15,60.0,260,2,4,2,11,,7,3,1,7,0,2,,0,0.0,0,0,0,6,3,2,1,9,0,2019,8
20190802,Eric Hipwood,Brisbane,6.0,5.5,0,78,81,86,9,4,13,46.2,290,1,3,4,15,,6,4,0,4,0,1,,0,0.0,0,0,0,8,2,5,0,7,0,2019,8
20190802,Tom Liberatore,Western Bulldogs,6.0,13.05,0,72,83,77,12,11,23,47.8,353,5,7,5,28,,11,8,3,2,0,0,,6,6.0,0,0,0,1,0,1,0,6,1,2019,8
20190802,Charlie Cameron,Brisbane,5.7,9.93,0,38,38,90,4,4,8,75.0,44,3,4,3,12,,4,4,2,3,0,0,,0,0.0,0,0,0,1,0,0,1,1,1,2019,8
20190802,Alex Witherden,Brisbane,5.2,6.99,0,79,88,80,18,4,22,77.3,445,2,4,1,10,,4,4,3,8,1,0,,2,2.0,0,0,0,1,0,1,0,4,2,2019,8
20190802,Hayden Crozier,Western Bulldogs,5.0,9.29,0,67,70,81,9,4,13,61.5,285,2,2,5,13,,2,2,3,5,2,0,,1,1.0,0,0,0,0,0,0,0,3,1,2019,8
20190802,Bailey Smith,Western Bulldogs,4.9,9.4,0,63,56,77,3,7,10,70.0,119,2,2,9,25,,6,6,1,0,0,0,,3,6.0,0,0,0,0,0,0,0,2,1,2019,8
20190802,Easton Wood,Western Bulldogs,4.7,7.91,0,43,42,81,7,1,8,37.5,142,1,2,3,10,,4,2,6,2,1,0,,0,0.0,0,0,0,0,0,0,0,1,1,2019,8
20190802,Oscar McInerney,Brisbane,4.4,7.28,0,48,41,80,2,6,8,62.5,-17,0,1,2,9,,8,5,2,0,0,0,,1,1.0,33,17,2,0,0,0,0,1,0,2019,8
20190802,Lachlan Young,Western Bulldogs,3.5,4.1,0,30,22,77,3,4,7,57.1,93,0,2,2,10,,4,4,2,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,2019,8
20190802,Toby McLean,Western Bulldogs,2.6,11.13,0,33,37,76,5,6,11,54.5,142,3,3,2,17,,6,5,1,1,0,0,,1,1.0,0,0,0,2,0,2,0,4,0,2019,8
20190802,Lincoln McCarthy,Brisbane,1.4,9.45,0,57,68,84,8,6,14,57.1,219,2,3,5,24,,5,5,1,5,0,0,,0,1.0,0,0,0,1,0,0,1,1,0,2019,8
20190802,Billy Gowers,Western Bulldogs,1.4,6.45,0,40,39,86,5,1,6,33.3,125,1,2,5,22,,3,3,1,2,0,0,,0,1.0,0,0,0,3,0,2,0,5,1,2019,8
20190802,Zac Bailey,Brisbane,-2.3,5.01,0,-4,-1,6,0,1,1,100.0,-9,0,0,0,0,,0,0,0,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,2019,8
20190803,Callum Brown,Collingwood,21.4,6.75,1,126,109,74,13,8,21,76.2,262,2,4,8,23,,10,7,3,3,0,0,,0,0.0,0,0,0,5,2,1,1,8,0,2019,8
20190803,Patrick Cripps,Carlton,21.0,16.59,10,120,115,92,11,24,35,71.4,339,2,3,7,23,,19,14,1,4,0,1,,14,11.0,0,0,0,3,1,2,0,9,3,2019,8
20190803,Adam Treloar,Collingwood,19.6,13.56,0,109,116,77,15,19,34,70.6,265,4,4,4,24,,16,12,5,3,0,0,,8,7.0,0,0,0,2,1,1,0,6,1,2019,8
20190803,Brodie Grundy,Collingwood,18.7,15.52,7,141,149,91,12,13,25,64.0,230,1,2,1,14,,11,6,3,8,2,2,,2,3.0,86,48,16,3,2,1,0,10,4,2019,8
20190803,Jordan De Goey,Collingwood,18.3,11.01,2,114,110,75,16,7,23,65.2,518,7,4,3,12,,14,7,1,6,0,2,,7,6.0,0,0,0,5,2,2,1,10,2,2019,8
20190803,Mitch McGovern,Carlton,16.5,8.15,0,79,69,71,6,4,10,100.0,148,3,0,4,7,,5,4,1,3,0,1,,0,0.0,0,0,0,3,3,0,0,6,0,2019,8
20190803,Will Hoskin-Elliott,Collingwood,15.7,8.24,0,76,63,71,9,5,14,78.6,216,4,1,1,7,,6,4,3,3,1,1,,0,0.0,0,0,0,2,2,0,0,4,1,2019,8
20190803,Matthew Kreuzer,Carlton,14.6,11.28,0,109,71,92,8,6,14,64.3,164,3,3,3,20,,10,4,1,1,1,1,,5,5.0,83,22,11,0,0,0,0,4,3,2019,8
20190803,Jack Crisp,Collingwood,14.6,11.76,0,88,105,91,14,10,24,70.8,286,4,4,4,21,,7,6,5,7,2,0,,3,4.0,0,0,0,1,1,0,0,5,0,2019,8
20190803,Jeremy Howe,Collingwood,13.9,10.84,0,82,80,95,13,5,18,83.3,260,1,2,2,11,,6,4,10,7,4,0,,0,0.0,0,0,0,0,0,0,0,4,4,2019,8
20190803,David Cuningham,Carlton,13.5,7.46,0,108,89,74,6,17,23,69.6,277,2,4,4,21,,10,8,3,4,0,0,,3,3.0,0,0,0,2,2,0,3,9,3,2019,8
20190803,Charlie Curnow,Carlton,13.1,9.37,0,57,60,85,10,2,12,50.0,332,2,6,1,7,,9,5,1,4,0,3,,0,0.0,0,0,0,4,2,0,0,3,1,2019,8
20190803,Tom Phillips,Collingwood,12.9,10.67,5,81,123,91,21,13,34,55.9,646,7,5,2,16,,11,10,7,4,0,0,,2,2.0,0,0,0,4,2,2,0,11,3,2019,8
20190803,Steele Sidebottom,Collingwood,12.7,12.18,4,100,112,86,19,15,34,64.7,507,7,6,3,20,,16,11,5,4,0,0,,6,8.0,0,0,0,1,0,0,0,7,3,2019,8
20190803,Josh Thomas,Collingwood,12.4,10.03,0,57,55,72,8,5,13,61.5,233,4,3,3,16,,7,6,2,1,0,1,,1,1.0,0,0,0,2,1,0,0,3,0,2019,8
20190803,Levi Casboult,Carlton,12.3,6.96,0,76,60,94,7,6,13,84.6,144,1,0,1,8,,5,1,8,7,6,2,,0,0.0,8,4,0,0,0,0,0,2,1,2019,8
20190803,Caleb Marchbank,Carlton,12.1,6.17,1,92,94,85,17,6,23,78.3,369,0,3,1,8,,8,7,11,9,4,1,,0,0.0,0,0,0,0,0,0,0,1,1,2019,8
20190803,Zac Fisher,Carlton,12.1,11.03,0,55,53,67,8,13,21,71.4,236,3,2,0,11,,9,8,2,1,0,0,,4,4.0,0,0,0,0,0,0,1,5,1,2019,8
20190803,Brody Mihocek,Collingwood,12.0,8.78,0,78,82,93,10,5,15,80.0,348,4,4,4,10,,5,3,1,7,1,0,,1,0.0,0,0,0,2,1,0,1,6,1,2019,8
20190803,Will Setterfield,Carlton,11.3,3.08,0,67,57,73,4,11,15,86.7,174,4,1,5,20,,7,6,1,1,0,0,,1,1.0,0,0,0,0,0,0,1,7,0,2019,8
20190803,Jacob Weitering,Carlton,10.8,9.99,0,67,53,97,9,4,13,92.3,245,0,3,1,6,,5,3,7,5,1,0,,1,1.0,0,0,0,0,0,0,0,3,2,2019,8
20190803,Marc Murphy,Carlton,10.0,10.27,0,82,110,84,16,14,30,66.7,361,3,5,4,18,,10,10,8,7,1,0,,2,2.0,0,0,0,1,1,0,0,6,4,2019,8
20190803,Scott Pendlebury,Collingwood,9.8,13.65,0,85,90,90,15,11,26,57.7,467,9,3,5,22,,8,5,0,1,0,0,,6,7.0,0,0,0,0,0,0,2,8,1,2019,8
20190803,Jaidyn Stephenson,Collingwood,9.7,9.72,0,87,77,88,11,3,14,57.1,210,0,2,1,12,,7,5,2,7,0,1,,0,0.0,0,0,0,4,2,0,0,5,0,2019,8
20190803,Brayden Maynard,Collingwood,8.8,8.7,0,67,73,84,9,6,15,60.0,291,3,6,6,15,,6,3,3,3,0,0,,2,1.0,0,0,0,0,0,0,0,1,0,2019,8
20190803,Harry McKay,Carlton,8.3,9.01,0,44,49,80,6,1,7,57.1,205,0,1,1,4,,1,0,0,5,0,1,,0,0.0,3,0,0,4,2,1,0,4,0,2019,8
20190803,Ed Curnow,Carlton,8.1,9.41,0,80,96,91,13,13,26,61.5,217,2,5,3,16,,8,6,2,6,0,1,,3,2.0,0,0,0,1,0,1,1,6,0,2019,8
20190803,Lachie Plowman,Carlton,8.0,8.99,0,69,56,96,10,5,15,60.0,173,0,4,1,3,,7,6,7,4,1,1,,1,0.0,0,0,0,0,0,0,0,1,0,2019,8
20190803,Sam Walsh,Carlton,7.6,10.91,0,70,70,85,6,14,20,60.0,217,3,2,3,24,,9,6,2,4,0,0,,2,4.0,0,0,0,1,0,0,0,4,0,2019,8
20190803,Darcy Moore,Collingwood,7.3,9.51,0,66,56,94,9,4,13,76.9,217,2,4,2,10,,4,2,6,5,2,1,,0,0.0,0,0,0,0,0,0,0,2,0,2019,8
20190803,Dale Thomas,Carlton,6.7,8.21,0,74,80,84,17,7,24,66.7,438,1,10,0,7,,6,6,10,5,2,0,,0,0.0,0,0,0,0,0,0,0,0,0,2019,8
20190803,Jack Silvagni,Carlton,6.6,6.87,0,54,54,77,8,7,15,73.3,75,3,4,3,11,,4,4,0,1,0,0,,0,0.0,0,0,0,2,1,1,2,7,0,2019,8
20190803,Jordan Roughead,Collingwood,6.2,9.32,0,58,50,83,6,7,13,100.0,94,0,0,2,4,,4,3,4,3,0,0,,0,0.0,0,0,0,0,0,0,0,4,2,2019,8
20190803,Michael Gibbons,Carlton,5.8,5.13,0,61,76,68,6,8,14,64.3,237,2,3,8,24,,4,3,3,1,0,0,,0,0.0,0,0,0,1,1,0,1,3,0,2019,8
20190803,Chris Mayne,Collingwood,4.9,8.2,0,44,52,67,2,16,18,72.2,18,0,2,2,7,,9,6,5,2,0,0,,2,4.0,0,0,0,0,0,0,0,3,2,2019,8
20190803,Liam Stocker,Carlton,4.6,4.67,0,57,54,78,10,6,16,87.5,231,4,3,3,10,,4,3,4,3,0,0,,1,1.0,0,0,0,0,0,0,1,4,1,2019,8
20190803,Ben Reid,Collingwood,4.6,7.56,0,53,50,91,4,5,9,66.7,133,0,2,5,12,,4,0,0,2,0,1,,0,0.0,8,2,1,0,0,0,1,3,0,2019,8
20190803,Paddy Dow,Carlton,4.4,8.67,0,56,69,71,10,10,20,60.0,317,2,4,2,12,,8,4,0,4,0,2,,4,3.0,0,0,0,2,0,2,0,7,2,2019,8
20190803,Levi Greenwood,Collingwood,3.8,5.77,0,65,74,80,12,6,18,72.2,306,2,4,2,7,,4,3,4,6,2,1,,1,0.0,0,0,0,0,0,0,0,1,0,2019,8
20190803,Sam Petrevski-Seton,Carlton,3.4,9.7,0,61,87,82,10,9,19,57.9,248,2,6,8,26,,4,3,1,4,0,0,,3,4.0,0,0,0,1,0,1,0,2,0,2019,8
20190803,Thomas Williamson,Carlton,3.2,4.37,0,51,56,73,9,4,13,76.9,59,1,0,2,17,,2,1,0,4,0,0,,0,0.0,0,0,0,0,0,0,0,3,0,2019,8
20190803,Jamie Elliott,Collingwood,3.2,8.42,0,60,62,76,8,5,13,76.9,130,4,1,4,14,,2,2,0,5,0,0,,0,0.0,0,0,0,1,0,0,1,5,0,2019,8
20190803,Tom Langdon,Collingwood,3.2,9.17,0,39,46,81,3,11,14,57.1,155,1,7,3,13,,4,4,3,2,0,0,,0,0.0,0,0,0,0,0,0,0,1,0,2019,8
20190803,Rupert Wills,Collingwood,0.6,10.1,0,36,58,51,8,4,12,75.0,102,3,3,5,23,,1,0,0,3,0,0,,0,1.0,0,0,0,0,0,0,0,2,0,2019,8
20190804,James Harmes,Melbourne,21.6,11.06,2,119,112,86,13,9,22,77.3,402,3,4,13,28,,10,6,2,1,0,0,,6,5.0,0,0,0,3,1,1,0,3,0,2019,8
20190804,Clayton Oliver,Melbourne,20.0,14.42,9,175,161,84,14,24,38,71.1,536,8,8,15,34,,22,15,6,5,0,0,,8,10.0,0,0,0,0,0,0,0,2,0,2019,8
20190804,Christian Salem,Melbourne,19.3,10.4,0,122,103,85,13,10,23,82.6,338,2,1,7,14,,8,7,4,6,1,0,,4,0.0,0,0,0,0,0,0,1,5,3,2019,8
20190804,Darcy Macpherson,Gold Coast,18.7,6.13,1,109,117,87,16,11,27,59.3,375,4,3,8,29,,14,14,9,5,1,0,,1,2.0,0,0,0,1,1,0,2,5,2,2019,8
20190804,Nick Holman,Gold Coast,17.6,9.1,0,128,109,91,9,10,19,73.7,247,4,3,12,29,,8,5,5,1,0,0,,1,2.0,0,0,0,2,2,0,2,6,3,2019,8
20190804,David Swallow,Gold Coast,16.7,9.99,9,116,108,82,18,17,35,54.3,624,3,10,3,17,,22,11,5,4,2,0,,13,16.0,0,0,0,1,0,1,1,5,3,2019,8
20190804,Pearce Hanley,Gold Coast,16.1,8.84,0,106,84,75,15,5,20,85.0,434,2,4,5,11,,6,6,5,3,0,0,,1,1.0,0,0,0,0,0,0,1,4,1,2019,8
20190804,Max Gawn,Melbourne,15.9,16.71,0,109,91,80,8,2,10,70.0,242,4,5,4,4,,6,2,3,2,1,1,,4,2.0,73,46,17,0,0,0,0,4,4,2019,8
20190804,Sam Frost,Melbourne,14.7,8.85,0,92,77,100,13,9,22,72.7,337,3,3,0,5,,10,9,12,7,2,0,,0,0.0,0,0,0,1,0,1,1,5,3,2019,8
20190804,Ben Ainsworth,Gold Coast,14.1,6.67,1,82,88,80,13,7,20,70.0,357,4,5,0,9,,7,4,1,8,0,1,,2,1.0,0,0,0,3,2,1,2,5,0,2019,8
20190804,Christian Petracca,Melbourne,13.9,11.24,0,92,83,93,12,10,22,68.2,364,5,8,2,10,,11,8,2,3,0,0,,4,5.0,0,0,0,4,1,2,0,5,1,2019,8
20190804,Tom McDonald,Melbourne,13.1,9.9,0,89,68,91,7,4,11,72.7,172,3,2,2,8,,8,5,1,3,0,2,,1,2.0,8,2,0,5,3,1,1,5,0,2019,8
20190804,Bayley Fritsch,Melbourne,12.1,9.1,0,83,69,80,9,8,17,82.4,273,3,3,2,6,,8,7,4,6,2,0,,1,1.0,0,0,0,0,0,0,0,3,0,2019,8
20190804,Michael Hibberd,Melbourne,10.6,8.37,0,44,38,38,7,4,11,100.0,205,1,0,0,2,,3,2,3,3,1,1,,0,0.0,0,0,0,0,0,0,0,0,0,2019,8
20190804,Lachie Weller,Gold Coast,10.2,9.13,0,106,102,85,16,7,23,69.6,486,1,6,7,17,,9,4,7,4,1,1,,2,1.0,0,0,0,0,0,0,0,2,0,2019,8
20190804,Nathan Jones,Melbourne,9.8,9.97,5,111,114,87,14,14,28,71.4,389,5,3,8,16,,10,6,2,4,0,0,,7,8.0,0,0,0,0,0,0,1,4,2,2019,8
20190804,Josh Wagner,Melbourne,9.7,8.82,0,70,53,87,6,7,13,84.6,131,1,1,5,9,,5,4,5,0,0,0,,0,0.0,0,0,0,0,0,0,0,2,1,2019,8
20190804,Wil Powell,Gold Coast,9.3,5.1,0,71,74,91,10,4,14,50.0,300,2,5,3,19,,5,5,6,6,2,0,,0,0.0,0,0,0,1,1,0,0,1,0,2019,8
20190804,Billy Stretch,Melbourne,9.3,7.97,0,70,76,78,12,7,19,57.9,332,4,4,5,10,,6,6,3,2,0,0,,2,1.0,0,0,0,0,0,0,0,3,0,2019,8
20190804,Sam Collins,Gold Coast,9.2,9.7,0,71,61,100,11,6,17,64.7,323,1,4,1,6,,9,7,9,6,3,2,,0,1.0,0,0,0,0,0,0,0,0,0,2019,8
20190804,Marty Hore,Melbourne,8.4,7.59,0,89,81,91,15,4,19,57.9,338,2,4,2,5,,7,4,7,4,2,1,,0,0.0,0,0,0,1,1,0,0,2,1,2019,8
20190804,Jarrod Witts,Gold Coast,7.9,11.77,0,67,75,86,3,5,8,62.5,84,1,0,2,6,,6,2,1,3,1,2,,3,3.0,96,44,10,0,0,0,0,1,1,2019,8
20190804,Touk Miller,Gold Coast,7.7,10.28,0,65,68,80,9,11,20,80.0,274,3,1,1,10,,7,7,2,7,1,0,,3,2.0,0,0,0,0,0,0,0,3,2,2019,8
20190804,Jarrod Harbrow,Gold Coast,7.6,8.78,0,49,51,83,10,2,12,66.7,234,1,4,2,7,,2,2,5,3,3,0,,0,0.0,0,0,0,0,0,0,0,1,1,2019,8
20190804,Charlie Ballard,Gold Coast,7.4,6.92,0,33,36,87,7,3,10,40.0,231,0,2,0,9,,5,4,5,3,1,1,,0,0.0,0,0,0,0,0,0,0,1,0,2019,8
20190804,Jack Martin,Gold Coast,7.4,8.76,0,64,82,85,14,5,19,63.2,217,2,3,3,16,,6,6,3,6,1,0,,3,5.0,0,0,0,0,0,0,0,1,1,2019,8
20190804,Jack Bowes,Gold Coast,7.4,9.47,0,69,69,77,10,8,18,77.8,256,3,5,2,13,,7,5,4,6,2,1,,3,2.0,0,0,0,0,0,0,0,1,0,2019,8
20190804,Peter Wright,Gold Coast,7.3,10.25,0,49,66,79,9,3,12,75.0,243,3,5,0,7,,5,2,0,6,0,2,,1,1.0,22,11,3,1,1,0,0,2,0,2019,8
20190804,Jack Viney,Melbourne,7.0,10.93,0,70,73,76,7,13,20,75.0,225,2,4,6,21,,8,4,2,2,0,0,,5,5.0,0,0,0,1,0,1,0,6,1,2019,8
20190804,Josh Corbett,Gold Coast,6.9,6.5,0,59,63,90,9,4,13,61.5,103,2,1,1,18,,6,2,1,5,0,1,,0,0.0,0,0,0,1,1,0,0,2,0,2019,8
20190804,Jay Lockhart,Melbourne,6.4,4.95,0,74,92,75,9,10,19,78.9,195,3,2,4,5,,5,3,1,9,1,0,,0,1.0,0,0,0,1,0,1,1,5,1,2019,8
20190804,Oscar McDonald,Melbourne,6.3,7.35,0,51,32,99,5,3,8,75.0,90,0,3,2,5,,1,1,3,2,0,0,,0,0.0,0,0,0,0,0,0,0,1,1,2019,8
20190804,Angus Brayshaw,Melbourne,6.0,13.4,0,63,76,83,9,14,23,47.8,250,3,5,3,13,,10,10,2,3,0,0,,1,2.0,0,0,0,2,0,0,0,1,0,2019,8
20190804,Sean Lemmens,Gold Coast,5.8,4.64,0,41,51,35,5,4,9,66.7,156,0,1,3,6,,5,4,1,3,0,0,,1,1.0,0,0,0,2,1,0,0,2,1,2019,8
20190804,Jayden Hunt,Melbourne,5.8,9.98,0,82,63,79,6,8,14,85.7,60,1,2,3,15,,8,7,0,3,0,0,,0,0.0,0,0,0,2,1,1,1,6,0,2019,8
20190804,Jake Melksham,Melbourne,5.4,10.1,3,82,111,77,14,8,22,54.5,444,6,4,3,6,,7,4,0,11,0,0,,5,6.0,0,0,0,4,1,2,1,7,1,2019,8
20190804,Jack Lukosius,Gold Coast,4.6,4.43,0,29,24,73,4,3,7,85.7,116,1,1,0,11,,2,1,0,3,0,1,,0,0.0,0,0,0,0,0,0,0,1,0,2019,8
20190804,Anthony Miles,Gold Coast,4.4,10.18,0,60,68,69,13,4,17,58.8,230,2,1,2,7,,7,5,1,3,0,0,,3,5.0,0,0,0,1,0,1,1,4,0,2019,8
20190804,Jordan Lewis,Melbourne,4.1,8.25,0,49,69,68,10,8,18,83.3,252,1,1,2,7,,1,1,4,6,0,0,,0,0.0,0,0,0,1,0,0,0,3,1,2019,8
20190804,Jeff Garlett,Melbourne,4.1,8.11,0,41,46,86,8,1,9,33.3,169,2,3,5,18,,5,5,3,1,1,0,,2,0.0,0,0,0,0,0,0,0,2,1,2019,8
20190804,Jordan Murdoch,Gold Coast,3.3,7.44,0,42,39,79,4,1,5,80.0,140,0,0,4,15,,1,0,0,3,0,1,,0,0.0,0,0,0,0,0,0,0,0,0,2019,8
20190804,Alex Sexton,Gold Coast,1.6,9.82,0,30,34,88,6,4,10,50.0,186,3,3,0,12,,6,5,0,2,0,1,,1,1.0,0,0,0,3,0,2,0,5,0,2019,8
20190804,Jack Hombsch,Gold Coast,0.0,6.83,0,41,52,96,9,3,12,75.0,155,0,2,1,4,,2,1,4,5,1,1,,0,1.0,0,0,0,0,0,0,0,0,0,2019,8
20190804,Declan Keilty,Melbourne,-7.1,5.89,0,35,46,77,3,6,9,44.4,88,4,4,6,12,,2,2,0,1,0,0,,0,0.0,37,4,1,1,0,0,0,1,0,2019,8
20190805,Jack Billings,St Kilda,19.4,9.33,3,94,92,91,11,14,25,76.0,321,4,2,1,12,,6,4,3,6,1,2,,0,0.0,0,0,0,2,2,0,0,7,1,2019,8
20190805,Luke Shuey,West Coast,19.4,13.28,5,113,87,77,15,12,27,88.9,371,6,3,3,14,,12,7,2,2,0,0,,7,7.0,0,0,0,0,0,0,1,9,3,2019,8
20190805,Daniel Venables,West Coast,16.6,5.61,0,93,73,67,8,7,15,86.7,204,3,2,4,22,,8,6,4,4,0,1,,0,0.0,0,0,0,1,1,0,1,4,1,2019,8
20190805,Jack Sinclair,St Kilda,16.2,11.03,0,115,78,79,10,7,17,70.6,243,3,2,4,15,,11,11,1,4,0,0,,2,3.0,0,0,0,2,1,0,1,6,1,2019,8
20190805,Blake Acres,St Kilda,15.3,10.97,0,86,73,72,10,8,18,83.3,327,4,4,3,16,,7,5,3,5,1,1,,1,1.0,8,0,0,1,0,0,1,5,1,2019,8
20190805,Jamie Cripps,West Coast,15.3,9.34,2,114,89,85,8,13,21,81.0,249,1,3,5,28,,13,11,3,3,0,0,,2,3.0,0,0,0,3,2,1,0,7,1,2019,8
20190805,Liam Ryan,West Coast,15.0,8.01,4,104,85,78,14,3,17,64.7,420,2,3,3,10,,10,7,1,6,0,3,,3,2.0,0,0,0,5,1,4,1,10,2,2019,8
20190805,Elliot Yeo,West Coast,14.6,12.94,9,115,97,78,14,9,23,69.6,501,5,8,6,23,,13,11,4,5,2,0,,5,5.0,0,0,0,2,0,1,0,4,2,2019,8
20190805,Sebastian Ross,St Kilda,13.3,12.11,0,106,94,84,16,15,31,64.5,380,5,5,0,11,,11,8,3,5,0,0,,4,5.0,0,0,0,0,0,0,0,9,1,2019,8
20190805,Shane Savage,St Kilda,13.1,9.96,0,104,96,90,16,9,25,84.0,628,3,3,0,10,,3,3,5,8,1,0,,0,0.0,0,0,0,1,1,0,0,8,3,2019,8
20190805,Luke Dunstan,St Kilda,12.6,9.87,1,105,101,70,15,11,26,73.1,360,3,3,5,30,,11,8,2,4,0,0,,5,6.0,0,0,0,1,0,1,0,5,1,2019,8
20190805,Jeremy McGovern,West Coast,12.4,13.25,0,71,61,80,8,5,13,76.9,250,0,2,2,11,,8,4,9,6,3,3,,0,0.0,0,0,0,0,0,0,0,4,3,2019,8
20190805,Ed Phillips,St Kilda,11.7,5.33,0,86,70,75,12,11,23,73.9,300,3,3,0,21,,9,9,1,4,0,0,,4,3.0,0,0,0,0,0,0,1,3,1,2019,8
20190805,Jack Steele,St Kilda,10.1,13.01,0,78,90,75,8,14,22,77.3,171,2,1,4,19,,9,4,5,6,1,0,,3,5.0,0,0,0,2,1,0,0,6,1,2019,8
20190805,Jack Darling,West Coast,9.8,10.13,0,69,60,88,9,4,13,92.3,201,2,3,0,17,,6,3,1,8,0,2,,0,0.0,2,0,0,2,1,1,1,8,0,2019,8
20190805,Rowan Marshall,St Kilda,9.7,8.81,0,92,68,86,6,8,14,64.3,42,0,1,2,9,,9,8,2,1,0,0,,4,4.0,54,23,10,0,0,0,0,5,4,2019,8
20190805,Dom Sheed,West Coast,9.6,9.55,0,89,94,76,15,13,28,71.4,385,4,4,1,16,,12,6,5,3,1,0,,6,6.0,0,0,0,3,1,2,0,6,2,2019,8
20190805,Josh Battle,St Kilda,9.1,6.86,0,114,100,87,17,4,21,95.2,280,1,0,4,13,,5,3,7,9,1,1,,0,0.0,0,0,0,0,0,0,0,1,0,2019,8
20190805,Dean Kent,St Kilda,9.0,7.92,0,73,68,71,12,1,13,69.2,254,3,3,1,16,,2,1,1,4,0,0,,0,0.0,0,0,0,4,2,1,2,6,1,2019,8
20190805,Shannon Hurn,West Coast,8.2,11.8,2,107,102,88,23,2,25,88.0,387,1,1,1,3,,1,1,3,9,1,0,,0,0.0,0,0,0,1,0,1,0,4,1,2019,8
20190805,Tom Cole,West Coast,8.0,6.14,0,49,45,86,5,3,8,62.5,106,2,1,5,14,,7,5,6,1,0,0,,2,1.0,0,0,0,0,0,0,0,0,0,2019,8
20190805,Nathan Vardy,West Coast,7.6,7.98,0,68,66,79,3,6,9,77.8,94,3,2,2,17,,3,2,0,2,0,0,,2,1.0,56,31,11,0,0,0,0,2,2,2019,8
20190805,Josh J. Kennedy,West Coast,7.4,9.28,0,56,55,85,4,2,6,50.0,114,0,2,4,10,,4,1,0,2,0,1,,1,0.0,2,1,1,4,2,2,0,5,2,2019,8
20190805,Jack Redden,West Coast,7.0,10.02,0,83,63,83,7,12,19,63.2,50,2,2,3,19,,11,9,5,3,1,0,,3,6.0,0,0,0,0,0,0,1,4,2,2019,8
