MatchId,Player,Team,RatingPoints,EstimatedRating,CoachesVotes,Supercoach,DreamTeamPoints,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,Inside50s,Turnovers,Tackles,PressureActs,ContestedPossessions,GroundBallGets,Intercepts,Marks,InterceptMarks,ContestedMarks,TotalClearances,FirstPossessions,RuckContests,Hitouts,HitoutsToAdvantage,ShotsAtGoal,Goals,Behinds,GoalAssists,ScoreInvolvements,ScoreLaunches,Season,Round
20170801,Matthew Boyd,Western Bulldogs,3.5,9.31,0,75,66,82,10,10,20,80.0,374,0,4,2,12,6,4,6,3,0,0,0,0,0,0,0,0,0,0,0,5,2,2017,8
20170801,Luke Dahlhaus,Western Bulldogs,3.4,11.9,0,65,70,71,8,17,25,80.0,235,4,4,0,14,4,4,0,5,0,0,1,2,0,0,0,0,0,0,0,5,0,2017,8
20170801,Bailey Williams,Western Bulldogs,3.0,9.23,0,43,57,68,8,6,14,50.0,212,2,2,3,10,4,3,5,3,2,0,1,1,0,0,0,0,0,0,0,3,0,2017,8
20170801,Brad Sheppard,West Coast,2.9,7.36,0,48,50,83,10,4,14,85.7,258,1,3,0,4,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,3,0,2017,8
20170801,Kurt Mutimer,West Coast,1.1,5.25,0,53,59,64,8,7,15,73.3,185,2,3,1,14,3,3,1,6,0,0,0,0,0,0,0,2,0,2,1,9,1,2017,8
20170802,Tom Rockliff,Brisbane,20.7,14.02,7,147,130,74,14,16,30,60.0,359,5,5,13,29,21,13,4,1,0,0,16,13,0,0,0,1,1,0,1,7,2,2017,8
20170802,Jarryd Roughead,Hawthorn,20.1,12.67,0,99,77,92,7,12,19,73.7,131,2,2,3,9,11,7,3,3,0,0,3,5,5,1,0,2,2,0,1,8,2,2017,8
20170802,Ben McEvoy,Hawthorn,18.1,12.64,2,111,108,92,8,10,18,66.7,124,4,1,4,11,13,7,3,4,3,3,7,6,89,34,11,1,1,0,2,5,3,2017,8
20170802,Stefan Martin,Brisbane,16.2,12.35,0,125,134,88,6,7,13,61.5,89,1,0,10,19,9,3,2,1,0,0,6,6,114,63,16,0,0,0,0,4,4,2017,8
20170802,Dayne Zorko,Brisbane,15.0,14.74,5,119,125,88,22,9,31,71.0,743,9,8,11,35,14,9,3,1,0,0,8,8,0,0,0,2,0,1,1,8,2,2017,8
20170802,Isaac Smith,Hawthorn,14.7,8.83,0,74,62,86,11,5,16,81.3,322,3,3,0,9,7,6,1,3,0,0,5,5,0,0,0,3,2,0,0,4,1,2017,8
20170802,Harris Andrews,Brisbane,14.3,10.87,0,77,43,97,8,3,11,100.0,254,2,2,1,10,3,2,7,5,4,1,0,0,0,0,0,0,0,0,0,3,1,2017,8
20170802,Josh Walker,Brisbane,13.8,7.0,0,71,65,81,5,5,10,90.0,98,0,1,4,8,4,2,5,6,3,2,0,1,4,0,0,2,2,0,0,3,1,2017,8
20170802,Luke Hodge,Hawthorn,13.4,12.16,3,110,109,90,17,3,20,85.0,362,3,3,7,12,1,1,5,9,4,0,0,0,0,0,0,0,0,0,0,3,1,2017,8
20170802,Shaun Burgoyne,Hawthorn,13.0,12.63,0,97,79,84,11,8,19,89.5,338,3,4,4,14,8,6,4,4,0,0,1,0,0,0,0,1,1,0,0,6,3,2017,8
20170802,Billy Hartung,Hawthorn,12.7,8.57,4,102,98,82,15,11,26,84.6,377,5,3,0,8,5,5,2,8,0,0,2,0,0,0,0,2,1,0,1,6,0,2017,8
20170802,Daniel Rich,Brisbane,12.4,12.0,0,82,77,88,17,5,22,68.2,463,2,5,3,7,9,7,8,3,2,1,2,2,0,0,0,0,0,0,1,4,3,2017,8
20170802,Ryan Burton,Hawthorn,12.2,8.6,2,105,90,91,16,9,25,88.0,445,2,3,2,4,10,8,11,5,1,1,0,0,0,0,0,0,0,0,1,6,4,2017,8
20170802,Liam Shiels,Hawthorn,12.0,9.96,0,104,120,83,17,8,25,56.0,380,4,5,8,25,10,4,3,5,2,0,5,6,0,0,0,3,1,1,1,5,1,2017,8
20170802,Luke Breust,Hawthorn,11.9,10.94,0,95,97,80,14,5,19,63.2,350,3,5,5,19,9,5,4,7,1,2,1,1,0,0,0,3,1,2,1,6,1,2017,8
20170802,Eric Hipwood,Brisbane,11.8,5.51,0,75,62,82,9,1,10,60.0,210,1,1,1,3,8,2,2,4,0,3,0,0,0,0,0,5,2,2,1,6,1,2017,8
20170802,Paul Puopolo,Hawthorn,11.3,10.63,0,99,93,79,11,9,20,80.0,298,4,4,8,21,11,7,1,2,0,0,6,5,0,0,0,1,0,1,2,4,2,2017,8
20170802,Ryan Lester,Brisbane,9.9,8.1,0,97,106,74,10,10,20,70.0,256,3,4,8,18,8,5,2,6,0,1,3,2,0,0,0,3,1,1,1,4,0,2017,8
20170802,Jack Gunston,Hawthorn,9.9,11.4,0,75,77,92,15,0,15,60.0,271,2,4,2,11,5,3,2,7,1,1,1,2,0,0,0,1,1,0,2,7,2,2017,8
20170802,Tom Mitchell,Hawthorn,9.8,12.73,7,135,132,89,14,22,36,69.4,413,3,5,9,21,13,6,0,6,0,0,6,10,0,0,0,0,0,0,1,8,1,2017,8
20170802,Tom Bell,Brisbane,9.4,8.47,0,64,67,83,8,11,19,63.2,206,4,4,3,13,8,7,2,3,0,0,2,3,0,0,0,2,1,0,0,5,0,2017,8
20170802,Ricky Henderson,Hawthorn,8.9,8.44,0,87,117,87,13,8,21,71.4,376,3,3,4,15,4,3,0,9,0,0,2,3,0,0,0,6,3,1,1,8,0,2017,8
20170802,Darcy Gardiner,Brisbane,8.7,7.11,0,61,38,83,5,6,11,72.7,159,1,2,0,6,6,4,7,3,1,0,0,0,0,0,0,0,0,0,0,2,1,2017,8
20170802,Jarrod Berry,Brisbane,8.7,4.43,0,71,71,76,7,6,13,69.2,304,3,3,4,19,4,3,2,5,1,0,1,1,0,0,0,1,1,0,0,4,3,2017,8
20170802,Will Langford,Hawthorn,8.3,9.67,0,63,66,78,11,5,16,43.8,292,5,4,5,18,10,9,1,1,0,0,5,7,0,0,0,0,0,0,1,3,0,2017,8
20170802,Daniel Howe,Hawthorn,8.3,6.42,0,96,103,75,11,10,21,71.4,198,1,2,3,13,7,6,5,10,2,0,1,1,0,0,0,1,1,0,0,5,1,2017,8
20170802,Jack Fitzpatrick,Hawthorn,7.5,8.1,0,73,48,66,3,8,11,90.9,61,0,0,0,6,4,3,1,4,0,0,1,1,28,13,6,0,0,0,0,5,1,2017,8
20170802,Josh Gibson,Hawthorn,7.2,8.44,0,62,49,98,6,6,12,75.0,61,1,5,2,5,4,1,3,6,1,2,0,0,0,0,0,0,0,0,0,4,0,2017,8
20170802,Sam Mayes,Brisbane,6.1,7.78,0,43,37,85,6,6,12,75.0,200,0,1,0,4,6,6,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2017,8
20170802,Blake Hardwick,Hawthorn,5.9,8.08,0,32,21,84,3,2,5,100.0,111,4,2,1,12,4,2,2,2,1,1,1,1,0,0,0,0,0,0,0,2,0,2017,8
20170802,Jake Barrett,Brisbane,5.2,3.58,0,59,55,76,5,8,13,84.6,7,0,0,2,10,7,4,0,1,0,0,1,3,0,0,0,3,2,0,0,3,0,2017,8
20170802,Ryan Harwood,Brisbane,5.0,6.38,0,75,75,80,8,8,16,75.0,119,0,3,5,13,3,3,4,5,2,0,1,1,0,0,0,0,0,0,0,1,1,2017,8
20170802,Tim O'Brien,Hawthorn,4.6,8.26,0,77,76,78,7,2,9,88.9,120,1,1,5,7,3,1,1,5,0,1,0,0,3,2,1,3,2,1,0,5,1,2017,8
20170802,James Frawley,Hawthorn,4.1,7.62,0,56,46,81,8,4,12,58.3,212,0,4,1,6,5,4,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2017,8
20170802,Rohan Bewick,Brisbane,3.5,7.52,0,49,64,76,8,5,13,38.5,211,0,4,3,11,3,2,2,4,0,0,0,1,0,0,0,1,1,0,0,3,0,2017,8
20170802,Nicholas Robertson,Brisbane,3.5,6.69,0,21,22,85,3,5,8,62.5,49,2,0,2,7,4,4,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2017,8
20170802,Cyril Rioli,Hawthorn,3.0,12.45,0,75,59,57,9,6,15,73.3,147,3,0,0,5,4,4,3,4,0,0,0,1,0,0,0,3,1,2,0,8,2,2017,8
20170802,Josh Schache,Brisbane,2.9,4.96,0,29,36,76,6,2,8,62.5,146,2,2,1,4,3,2,1,3,0,0,0,0,0,0,0,1,0,0,0,2,0,2017,8
20170802,Lewis Taylor,Brisbane,2.6,9.24,0,31,39,87,3,6,9,77.8,128,1,1,2,20,1,1,0,3,0,0,0,0,0,0,0,1,0,1,0,3,0,2017,8
20170802,Michael Close,Brisbane,2.3,6.11,0,31,27,80,3,3,6,83.3,80,2,3,4,11,4,2,1,1,0,0,0,0,7,0,0,0,0,0,1,2,0,2017,8
20170802,Ben Keays,Brisbane,1.8,8.37,0,72,80,81,6,7,13,61.5,181,1,6,12,23,3,3,1,2,0,0,1,1,0,0,0,0,0,0,0,1,0,2017,8
20170802,Claye Beams,Brisbane,1.1,7.09,0,23,31,70,5,4,9,66.7,130,2,5,2,8,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8
20170802,Ben Stratton,Hawthorn,0.6,6.85,0,21,21,56,2,1,3,100.0,10,0,0,1,4,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,2,1,2017,8
20170802,Marco Paparone,Brisbane,-1.0,6.39,0,31,38,90,8,1,9,44.4,277,2,2,2,10,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,3,0,2017,8
20170803,Patrick Cripps,Carlton,32.1,13.55,7,157,143,90,17,13,30,80.0,435,6,6,5,26,20,8,5,11,1,4,9,9,0,0,0,2,2,0,0,6,2,2017,8
20170803,Jack Billings,St Kilda,22.0,9.84,10,136,151,85,19,11,30,73.3,572,6,7,2,14,7,5,1,12,1,1,0,1,0,0,0,5,5,0,0,11,0,2017,8
20170803,Sebastian Ross,St Kilda,21.1,12.73,7,129,113,85,11,20,31,83.9,273,3,3,3,15,9,7,4,6,0,0,5,6,0,0,0,2,2,0,1,9,3,2017,8
20170803,Bryce Gibbs,Carlton,20.4,12.57,0,115,103,80,14,8,22,90.9,269,3,1,5,25,6,5,1,6,0,0,2,3,0,0,0,1,1,0,1,6,1,2017,8
20170803,Jack Steele,St Kilda,18.5,10.8,0,114,99,76,7,22,29,79.3,239,2,3,7,24,17,11,4,2,0,0,7,7,0,0,0,2,1,1,0,8,2,2017,8
20170803,Jack Steven,St Kilda,17.7,14.71,4,110,102,77,17,16,33,81.8,458,7,5,3,17,15,11,3,2,0,0,10,11,0,0,0,1,0,1,0,11,3,2017,8
20170803,Sam Gilbert,St Kilda,14.8,8.0,0,109,95,85,13,10,23,91.3,251,3,3,3,11,8,7,9,9,5,1,0,0,2,0,0,1,0,0,0,3,1,2017,8
20170803,Sam Docherty,Carlton,14.2,11.64,1,132,123,92,18,8,26,80.8,380,0,6,5,25,6,3,9,11,5,3,1,0,0,0,0,0,0,0,1,3,1,2017,8
20170803,Jack Newnes,St Kilda,12.6,10.35,0,106,110,85,16,17,33,72.7,461,2,8,1,7,12,11,7,9,0,0,0,0,0,0,0,0,0,0,1,7,0,2017,8
20170803,Alex Silvagni,Carlton,12.1,7.64,0,87,60,90,9,4,13,92.3,249,0,3,3,9,5,2,7,5,2,2,0,0,0,0,0,0,0,0,0,2,2,2017,8
20170803,Sam Rowe,Carlton,11.8,8.85,0,76,66,100,8,6,14,85.7,126,0,0,2,9,7,5,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,2017,8
20170803,Nick Graham,Carlton,11.8,6.6,0,80,76,74,10,8,18,66.7,277,3,3,3,11,8,7,2,6,0,1,2,3,0,0,0,1,0,0,1,4,1,2017,8
20170803,Josh Bruce,St Kilda,11.6,6.82,0,63,45,94,4,3,7,85.7,120,2,1,1,7,4,3,2,3,0,1,1,1,8,2,1,2,2,0,1,4,1,2017,8
20170803,Jack Sinclair,St Kilda,11.6,9.79,0,73,73,85,6,12,18,94.4,137,1,2,3,15,4,2,4,6,2,0,1,1,0,0,0,0,0,0,0,4,1,2017,8
20170803,Matthew Kreuzer,Carlton,11.5,10.66,0,104,92,83,12,7,19,63.2,256,1,3,3,15,8,3,2,5,1,0,5,5,49,14,7,1,0,1,1,6,2,2017,8
20170803,Dylan Roberton,St Kilda,10.8,10.66,0,84,81,91,15,8,23,87.0,441,1,4,0,3,6,5,5,6,1,0,0,0,0,0,0,1,0,1,0,4,1,2017,8
20170803,Luke Dunstan,St Kilda,10.4,10.01,0,89,93,68,14,14,28,71.4,351,5,3,4,19,7,4,5,4,1,1,1,2,0,0,0,0,0,0,1,7,2,2017,8
20170803,Billy Longer,St Kilda,10.2,8.32,0,69,64,87,2,4,6,66.7,55,1,2,4,16,3,1,1,0,0,0,3,2,62,32,10,0,0,0,0,4,3,2017,8
20170803,Lachie Plowman,Carlton,9.8,9.38,0,52,59,80,8,5,13,92.3,101,0,1,3,16,4,2,5,4,3,1,1,1,0,0,0,0,0,0,0,2,1,2017,8
20170803,Jake Carlisle,St Kilda,9.7,8.78,0,72,74,93,12,6,18,88.9,177,2,1,0,7,6,2,10,8,5,2,0,0,0,0,0,0,0,0,0,4,3,2017,8
20170803,Marc Murphy,Carlton,9.4,13.04,1,108,122,89,18,10,28,78.6,363,1,7,5,28,4,3,1,6,0,0,0,0,0,0,0,3,2,0,0,4,0,2017,8
20170803,Ed Curnow,Carlton,9.4,9.65,0,68,63,81,12,6,18,66.7,298,2,5,1,18,8,7,3,4,0,0,4,4,0,0,0,1,0,1,0,3,1,2017,8
20170803,Tim Membrey,St Kilda,8.4,10.21,0,64,61,92,8,2,10,60.0,168,2,2,2,8,4,1,2,6,2,3,0,0,0,0,0,2,1,1,1,5,1,2017,8
20170803,Jarryn Geary,St Kilda,7.4,8.79,0,80,54,86,6,10,16,87.5,141,0,0,2,11,6,3,5,3,0,0,0,0,0,0,0,0,0,0,0,4,0,2017,8
20170803,Charlie Curnow,Carlton,7.3,6.18,0,59,51,73,5,3,8,62.5,119,3,3,3,13,5,2,2,5,1,3,0,0,0,0,0,1,1,0,1,4,1,2017,8
20170803,Blake Acres,St Kilda,7.3,11.12,0,59,68,84,7,14,21,76.2,253,3,1,1,16,4,4,2,6,0,0,0,0,1,0,0,0,0,0,0,6,1,2017,8
20170803,Kade Simpson,Carlton,7.1,11.35,0,82,102,96,21,6,27,66.7,619,4,6,2,9,5,3,1,7,0,0,3,2,0,0,0,0,0,0,1,5,0,2017,8
20170803,Leigh Montagna,St Kilda,7.0,11.14,0,75,90,87,16,11,27,63.0,470,3,8,2,16,3,3,4,4,1,0,0,0,0,0,0,0,0,0,0,2,1,2017,8
20170803,Matthew Wright,Carlton,6.7,11.84,0,69,72,75,9,3,12,75.0,269,1,5,6,17,4,4,3,5,0,0,0,0,0,0,0,0,0,0,0,2,1,2017,8
20170803,Sam Petrevski-Seton,Carlton,5.8,10.16,0,59,57,70,8,4,12,75.0,141,3,1,3,19,4,3,1,5,1,1,1,0,0,0,0,1,0,1,0,2,0,2017,8
20170803,Maverick Weller,St Kilda,5.6,9.54,0,67,62,82,9,6,15,66.7,330,6,2,3,14,3,3,0,4,0,0,2,1,0,0,0,3,0,2,0,6,1,2017,8
20170803,Jacob Weitering,Carlton,5.2,8.8,0,34,41,70,4,5,9,66.7,67,1,4,1,8,4,3,2,4,0,1,0,0,0,0,0,1,1,0,0,1,0,2017,8
20170803,Zac Fisher,Carlton,4.8,6.76,0,39,39,64,5,3,8,87.5,57,2,2,5,24,4,2,2,1,0,0,1,1,0,0,0,0,0,0,1,1,1,2017,8
20170803,Nick Riewoldt,St Kilda,4.5,10.62,0,75,87,95,14,5,19,84.2,112,2,3,2,12,3,1,1,6,1,0,1,0,0,0,0,2,1,1,2,5,0,2017,8
20170803,Thomas Williamson,Carlton,4.2,7.6,0,38,42,78,8,1,9,88.9,154,0,1,1,10,1,1,2,3,1,0,1,1,0,0,0,1,1,0,0,3,1,2017,8
20170803,Jack Silvagni,Carlton,4.1,6.05,0,49,54,86,6,2,8,62.5,120,1,3,2,10,3,1,0,6,0,2,0,0,0,0,0,3,2,0,0,2,0,2017,8
20170803,Caleb Marchbank,Carlton,3.2,6.61,0,63,82,89,15,5,20,75.0,215,0,3,0,12,5,4,5,10,1,1,0,0,0,0,0,0,0,0,0,1,0,2017,8
20170803,Darren Minchington,St Kilda,3.2,8.53,0,52,48,80,5,4,9,66.7,150,1,0,3,15,3,2,0,3,0,0,0,0,0,0,0,3,0,3,1,4,0,2017,8
20170803,Jimmy Webster,St Kilda,2.8,8.51,0,16,8,11,2,1,3,100.0,47,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2017,8
20170803,Jade Gresham,St Kilda,2.4,10.36,0,55,50,82,7,8,15,53.3,139,2,4,2,10,8,8,1,4,0,0,1,1,0,0,0,2,0,2,1,6,0,2017,8
20170803,Nathan Brown,St Kilda,2.3,6.9,0,28,30,89,5,2,7,42.9,128,1,2,1,7,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,8
20170803,Dale Thomas,Carlton,1.1,7.43,0,49,84,81,13,5,18,77.8,124,1,4,2,21,3,3,3,9,0,0,0,0,0,0,0,0,0,0,0,3,1,2017,8
20170803,Levi Casboult,Carlton,-1.2,7.15,0,37,60,83,6,2,8,62.5,72,1,4,4,11,2,1,1,4,0,0,0,0,24,12,0,2,0,0,0,1,0,2017,8
20170803,Simon White,Carlton,-2.4,6.45,0,20,50,78,9,2,11,72.7,92,0,2,1,15,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,8
20170804,Josh Kelly,Greater Western Sydney,27.0,11.49,10,147,162,90,21,15,36,80.6,743,8,7,11,31,17,12,2,6,0,1,7,9,0,0,0,2,1,1,0,10,1,2017,8
20170804,Jeremy Cameron,Greater Western Sydney,24.3,11.61,8,119,133,96,13,5,18,88.9,244,0,2,5,17,3,1,2,10,0,2,0,0,0,0,0,8,6,1,0,10,0,2017,8
20170804,Steele Sidebottom,Collingwood,18.6,12.03,4,91,101,83,15,9,24,79.2,520,7,6,2,19,3,3,0,5,0,0,2,0,0,0,0,3,3,0,1,6,0,2017,8
20170804,Rory Lobb,Greater Western Sydney,18.5,10.22,0,63,58,94,4,8,12,91.7,79,1,1,0,12,8,6,1,3,0,2,1,1,25,9,3,2,2,0,1,6,2,2017,8
20170804,Taylor Adams,Collingwood,18.1,12.9,5,113,115,76,14,16,30,73.3,226,2,0,8,23,15,13,1,3,0,0,10,13,0,0,0,0,0,0,1,7,4,2017,8
20170804,Jeremy Howe,Collingwood,17.5,11.71,0,91,91,93,14,12,26,84.6,329,1,3,1,12,6,5,7,7,2,1,1,1,0,0,0,0,0,0,0,2,0,2017,8
20170804,Scott Pendlebury,Collingwood,17.4,16.85,0,76,88,76,13,9,22,86.4,425,4,4,4,29,9,6,2,5,1,1,6,6,0,0,0,0,0,0,0,8,3,2017,8
20170804,Brayden Maynard,Collingwood,16.9,8.7,0,80,63,83,7,9,16,68.8,268,2,3,3,15,7,7,5,0,0,0,1,1,0,0,0,2,2,0,0,6,2,2017,8
20170804,Zac Williams,Greater Western Sydney,16.9,13.53,0,92,83,88,13,10,23,87.0,359,4,5,5,13,7,6,6,1,0,0,2,2,0,0,0,0,0,0,1,1,1,2017,8
20170804,Tyson Goldsack,Collingwood,16.1,8.07,0,94,67,91,7,9,16,81.3,212,0,4,3,9,9,7,8,5,1,1,1,0,0,0,0,0,0,0,0,1,1,2017,8
20170804,Steve Johnson,Greater Western Sydney,14.5,8.17,0,105,104,94,11,13,24,66.7,177,4,3,3,10,11,8,1,7,0,0,2,4,0,0,0,4,2,0,0,9,1,2017,8
20170804,Devon Smith,Greater Western Sydney,14.4,11.15,1,95,89,87,13,11,24,66.7,411,5,2,5,26,7,6,2,3,0,0,3,2,0,0,0,3,0,1,1,11,1,2017,8
20170804,Brodie Grundy,Collingwood,13.7,12.09,2,82,111,87,8,13,21,61.9,166,1,2,1,14,15,10,3,3,0,1,5,8,84,41,5,1,1,0,1,9,7,2017,8
20170804,Jonathon Patton,Greater Western Sydney,13.7,8.25,0,98,87,93,9,6,15,80.0,139,1,0,4,12,8,4,4,6,1,3,0,0,0,0,0,3,2,1,0,4,0,2017,8
20170804,Tim Taranto,Greater Western Sydney,13.5,8.26,0,82,73,82,9,12,21,85.7,263,4,2,5,17,10,6,3,1,0,0,2,4,0,0,0,3,0,2,1,6,0,2017,8
20170804,Tom Phillips,Collingwood,13.3,8.51,0,86,77,81,12,8,20,70.0,329,2,3,3,17,11,7,3,5,0,1,2,2,0,0,0,1,0,1,0,3,0,2017,8
20170804,Jamie Elliott,Collingwood,12.3,9.69,0,80,88,78,11,4,15,53.3,277,2,3,1,5,6,3,1,8,0,2,0,0,0,0,0,4,3,1,0,4,1,2017,8
20170804,Tom Scully,Greater Western Sydney,11.7,12.15,0,95,89,100,11,15,26,84.6,287,3,2,5,15,8,8,1,3,0,0,5,4,0,0,0,1,0,0,0,8,2,2017,8
20170804,Jack Crisp,Collingwood,11.5,10.94,0,68,63,81,7,8,15,80.0,282,3,3,1,17,7,5,2,5,0,0,1,1,0,0,0,1,1,0,0,3,0,2017,8
20170804,Henry Schade,Collingwood,11.0,7.65,0,66,49,85,5,11,16,56.3,160,0,2,0,9,7,7,8,4,1,0,1,0,0,0,0,0,0,0,0,0,0,2017,8
20170804,Dylan Shiel,Greater Western Sydney,10.7,12.5,0,83,98,74,10,17,27,66.7,379,5,4,7,19,10,5,1,2,0,0,6,5,0,0,0,1,0,1,0,4,2,2017,8
20170804,Shane Mumford,Greater Western Sydney,10.3,13.59,0,87,81,93,4,10,14,57.1,117,2,3,2,30,8,6,2,4,1,1,2,2,74,29,11,1,1,0,2,7,2,2017,8
20170804,Daniel Wells,Collingwood,10.1,11.87,0,71,82,77,16,8,24,66.7,423,5,6,1,10,5,4,2,5,0,0,0,1,0,0,0,1,0,1,0,6,1,2017,8
20170804,Jordan De Goey,Collingwood,9.9,8.85,0,55,60,75,5,11,16,87.5,188,3,2,4,17,6,5,2,2,0,0,2,1,0,0,0,2,1,0,1,7,1,2017,8
20170804,Lachie Whitfield,Greater Western Sydney,9.8,10.54,0,96,97,91,11,14,25,88.0,301,4,4,4,15,5,4,5,6,0,0,0,0,0,0,0,1,0,1,1,4,2,2017,8
20170804,James Aish,Collingwood,9.7,9.31,0,60,44,74,7,8,15,80.0,242,3,4,0,11,7,6,4,3,1,1,2,0,0,0,0,0,0,0,0,2,1,2017,8
20170804,Callan Ward,Greater Western Sydney,9.7,13.85,0,82,77,92,9,9,18,77.8,224,5,1,6,14,12,6,2,2,0,0,6,5,0,0,0,0,0,0,1,5,2,2017,8
20170804,Stephen Coniglio,Greater Western Sydney,9.7,11.71,0,71,82,77,12,9,21,57.1,305,3,5,6,24,9,6,4,2,1,0,4,5,0,0,0,0,0,0,0,7,3,2017,8
20170804,Will Hoskin-Elliott,Collingwood,9.6,9.22,0,75,81,84,8,10,18,83.3,191,3,3,3,19,7,5,3,7,1,0,2,1,0,0,0,1,1,0,0,5,0,2017,8
20170804,Nathan Wilson,Greater Western Sydney,9.1,8.67,0,99,100,85,20,3,23,78.3,538,2,3,3,7,4,3,4,7,1,0,1,1,0,0,0,0,0,0,1,7,2,2017,8
20170804,Adam Tomlinson,Greater Western Sydney,8.8,8.08,0,61,49,98,6,5,11,81.8,161,1,3,3,8,5,4,6,4,2,1,0,0,0,0,0,0,0,0,0,2,0,2017,8
20170804,Daniel Lloyd,Greater Western Sydney,8.5,5.72,0,54,61,81,6,11,17,64.7,229,2,5,2,17,5,5,2,2,0,0,0,1,0,0,0,2,1,1,0,5,0,2017,8
20170804,Jarryd Blair,Collingwood,7.7,8.59,0,47,59,76,4,6,10,50.0,144,1,4,4,20,4,3,2,3,0,1,0,0,0,0,0,3,2,1,1,4,0,2017,8
20170804,Ben Reid,Collingwood,7.4,8.7,0,58,60,79,7,4,11,63.6,217,3,3,2,10,4,2,1,5,0,1,0,0,0,0,0,2,1,1,1,6,1,2017,8
20170804,Phil Davis,Greater Western Sydney,6.7,9.94,0,70,70,89,6,11,17,76.5,99,0,2,3,11,5,4,7,6,2,1,0,0,0,0,0,0,0,0,0,2,1,2017,8
20170804,Josh Smith,Collingwood,6.3,7.01,0,53,49,85,8,7,15,86.7,216,1,0,2,13,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,2017,8
20170804,Alex Fasolo,Collingwood,5.8,9.25,0,61,75,79,12,3,15,80.0,79,2,2,2,10,5,3,1,8,0,2,0,0,0,0,0,1,0,1,1,6,0,2017,8
20170804,Harry Himmelberg,Greater Western Sydney,4.1,7.96,0,36,36,79,5,4,9,88.9,171,1,1,0,10,1,1,3,4,1,0,0,0,0,0,0,1,0,1,0,1,1,2017,8
20170804,Levi Greenwood,Collingwood,3.7,9.09,0,64,69,83,9,9,18,66.7,163,1,4,4,20,5,4,1,3,0,0,3,2,0,0,0,1,0,1,1,7,1,2017,8
20170804,Heath Shaw,Greater Western Sydney,3.5,10.95,0,77,85,93,18,5,23,65.2,530,1,5,0,2,6,6,7,7,1,0,0,0,0,0,0,0,0,0,0,3,1,2017,8
20170804,Lynden Dunn,Collingwood,2.7,8.5,0,54,49,88,10,2,12,83.3,308,0,2,0,5,2,0,4,5,2,2,0,0,0,0,0,0,0,0,0,1,1,2017,8
20170804,Sam J. Reid,Greater Western Sydney,2.5,8.74,0,4,3,23,1,0,1,0.0,7,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,8
20170804,Aidan Corr,Greater Western Sydney,1.9,7.28,0,5,3,2,0,0,0,0.0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2017,8
20170804,Darcy Moore,Collingwood,-2.1,6.52,0,54,75,85,10,3,13,61.5,307,4,4,2,15,3,2,0,9,0,1,1,1,15,5,0,2,0,2,1,5,0,2017,8
20170805,Joe Daniher,Essendon,25.1,9.43,9,106,102,91,13,3,16,62.5,363,3,3,1,9,5,2,3,6,1,1,1,1,19,7,2,8,5,2,0,9,1,2017,8
20170805,Patrick Dangerfield,Geelong,23.2,19.43,0,112,88,80,14,16,30,60.0,508,7,5,1,18,17,11,4,2,2,0,5,7,0,0,0,3,2,1,2,10,2,2017,8
20170805,Anthony McDonald-Tipungwuti,Essendon,18.6,12.17,5,114,89,80,9,8,17,64.7,253,1,2,4,13,8,4,2,3,0,0,3,4,0,0,0,5,3,1,1,9,0,2017,8
20170805,Sam Menegola,Geelong,16.9,15.24,0,95,91,81,11,14,25,76.0,326,6,8,5,18,10,9,5,4,1,0,4,4,0,0,0,0,0,0,0,4,2,2017,8
20170805,Orazio Fantasia,Essendon,16.6,11.01,3,115,94,76,13,5,18,66.7,465,4,5,2,21,8,4,0,5,0,0,3,4,0,0,0,4,3,0,2,7,2,2017,8
20170805,James Stewart,Essendon,16.4,5.23,0,91,73,83,8,2,10,90.0,248,3,0,4,12,5,2,0,3,0,1,0,0,3,0,0,3,3,0,1,7,0,2017,8
20170805,Josh Green,Essendon,15.5,9.64,0,59,53,70,7,2,9,77.8,238,3,3,3,10,5,4,1,2,0,0,2,1,0,0,0,2,2,0,1,5,2,2017,8
20170805,Steven Motlop,Geelong,13.6,10.89,0,89,72,82,11,9,20,75.0,265,0,1,4,13,11,10,4,1,0,0,3,3,0,0,0,3,1,1,1,9,3,2017,8
20170805,Harry Taylor,Geelong,13.3,9.21,0,81,45,92,6,9,15,86.7,171,1,3,0,3,7,5,8,4,4,1,1,2,0,0,0,0,0,0,0,1,0,2017,8
