Season,Player,Surname,First_name,Teams,Votes,Games,Votes_3,Votes_2,Votes_1,Games_polled,Vote_system
1958,Ian Aston,Aston,Ian,Fitzroy,6,18,1,,3,4,3-2-1
1958,Alan Gale,Gale,Alan,Fitzroy,6,18,2,,,2,3-2-1
1958,Jim Gallagher,Gallagher,Jim,Footscray,6,16,1,,3,4,3-2-1
1958,John Haygarth,Haygarth,John,Geelong,6,17,,3,,3,3-2-1
1958,Graham Arthur,Arthur,Graham,Hawthorn,6,18,2,,,2,3-2-1
1958,Allan Woodley,Woodley,Allan,Hawthorn,6,18,,3,,3,3-2-1
1958,Bob Johnson,Johnson,Bob,Melbourne,6,18,2,,,2,3-2-1
1958,Don Williams,Williams,Don,Melbourne,6,18,1,1,1,3,3-2-1
1958,Neil Doolan,Doolan,Neil,North Melbourne,6,18,1,1,1,3,3-2-1
1958,Laurie Dwyer,Dwyer,Laurie,North Melbourne,6,18,,1,4,5,3-2-1
1958,Albert Mantello,Mantello,Albert,North Melbourne,6,16,,2,2,4,3-2-1
1958,Peter Morris,Morris,Peter,Richmond,6,18,2,,,2,3-2-1
1958,Ken Ward,Ward,Ken,Richmond,6,9,2,,,2,3-2-1
1958,Bruce Comben,Comben,Bruce,Carlton,5,18,,,,,3-2-1
1958,John James,James,John,Carlton,5,18,,,,,3-2-1
1958,Peter Lucas,Lucas,Peter,Collingwood,5,15,,,,,3-2-1
1958,Ken Turner,Turner,Ken,Collingwood,5,17,,,,,3-2-1
1958,Alec Epis,Epis,Alec,Essendon,5,10,,,,,3-2-1
1958,Alby Murdoch,Murdoch,Alby,Essendon,5,17,,,,,3-2-1
1958,Don Furness,Furness,Don,Fitzroy,5,17,,,,,3-2-1
1958,Bob Henderson,Henderson,Bob,Fitzroy,5,18,,,,,3-2-1
1958,Ken Jones,Jones,Ken,Fitzroy,5,18,1,,2,3,3-2-1
1958,Bob Davis,Davis,Bob,Geelong,5,16,,,,,3-2-1
1958,John ONeill,ONeill,John,Geelong,5,13,,,,,3-2-1
1958,Neil Trezise,Trezise,Neil,Geelong,5,17,,,,,3-2-1
1958,Ron Barassi,Barassi,Ron,Melbourne,5,16,,,,,3-2-1
1958,Brian Dixon,Dixon,Brian,Melbourne,5,18,,,,,3-2-1
1958,Ron Clegg,Clegg,Ron,South Melbourne,5,18,,,,,3-2-1
1958,Verdun Howell,Howell,Verdun,St Kilda,5,6,,,,,3-2-1
1958,Don Ross,Ross,Don,Footscray,4,18,,,,,3-2-1
1958,Colin Youren,Youren,Colin,Hawthorn,4,16,,,,,3-2-1
1958,Fred Swift,Swift,Fred,Richmond,4,16,,,,,3-2-1
1958,Eric Guy,Guy,Eric,St Kilda,4,16,,,,,3-2-1
1958,Doug Beasy,Beasy,Doug,Carlton,3,15,,,,,3-2-1
1958,George Ferry,Ferry,George,Carlton,3,18,,,,,3-2-1
1958,John Heathcote,Heathcote,John,Carlton,3,16,,,,,3-2-1
1958,Sergio Silvagni,Silvagni,Sergio,Carlton,3,12,,,,,3-2-1
1958,Murray Weideman,Weideman,Murray,Collingwood,3,17,,,,,3-2-1
1958,John Henderson,Henderson,John,Collingwood,3,3,,,,,3-2-1
1958,Frank Tuck,Tuck,Frank,Collingwood,3,14,,,,,3-2-1
1958,Mal Pascoe,Pascoe,Mal,Essendon,3,18,,,,,3-2-1
1958,Graham Campbell,Campbell,Graham,Fitzroy,3,18,,,,,3-2-1
1958,Brian Pert,Pert,Brian,Fitzroy,3,5,,,,,3-2-1
1958,Brian Buckley,Buckley,Brian,Footscray,3,16,,,,,3-2-1
1958,Ron Hovey,Hovey,Ron,Geelong,3,14,,,,,3-2-1
1958,Alf Hughes,Hughes,Alf,Hawthorn,3,18,,,,,3-2-1
1958,John Kennedy,Kennedy,John,Hawthorn,3,18,,,,,3-2-1
1958,John Lord,Lord,John,Melbourne,3,11,,,,,3-2-1
1958,Ian McLean,McLean,Ian,Melbourne,3,18,,,,,3-2-1
1958,Laurie Mithen,Mithen,Laurie,Melbourne,3,18,,,,,3-2-1
1958,Gerald Eastmure,Eastmure,Gerald,North Melbourne,3,12,,,,,3-2-1
1958,Fred Goldsmith,Goldsmith,Fred,South Melbourne,3,18,,,,,3-2-1
1958,John Heriot,Heriot,John,South Melbourne,3,7,,,,,3-2-1
1958,Marshall Younger,Younger,Marshall,South Melbourne,3,14,,,,,3-2-1
1958,Jim Guyatt,Guyatt,Jim,St Kilda,3,9,,,,,3-2-1
1958,Alan Morrow,Morrow,Alan,St Kilda,3,16,,,,,3-2-1
1958,Bill Stephenson,Stephenson,Bill,St Kilda,3,18,,,,,3-2-1
1958,Peter Barry,Barry,Peter,Carlton,2,9,,,,,3-2-1
1958,Graham Gilchrist,Gilchrist,Graham,Carlton,2,17,,,,,3-2-1
1958,William Jones,Jones,William,Collingwood,2,8,,,,,3-2-1
1958,Ron Reeves,Reeves,Ron,Collingwood,2,10,,,,,3-2-1
1958,Geoff Leek,Leek,Geoff,Essendon,2,18,,,,,3-2-1
1958,Graeme MacKenzie,MacKenzie,Graeme,Fitzroy,2,18,,,,,3-2-1
1958,Lyle Anderson,Anderson,Lyle,Footscray,2,18,,,,,3-2-1
1958,Herb Henderson,Henderson,Herb,Footscray,2,13,,,,,3-2-1
1958,Les Borrack,Borrack,Les,Geelong,2,10,,,,,3-2-1
1958,Peter Campbell,Campbell,Peter,Geelong,2,6,,,,,3-2-1
1958,Neville Martin,Martin,Neville,Geelong,2,18,,,,,3-2-1
1958,Colin Rice,Rice,Colin,Geelong,2,7,,,,,3-2-1
1958,Geoff Wilson,Wilson,Geoff,Hawthorn,2,7,,,,,3-2-1
1958,Roy Simmonds,Simmonds,Roy,Hawthorn,2,18,,,,,3-2-1
1958,John Dineen,Dineen,John,Hawthorn,2,6,,,,,3-2-1
1958,Ron Cabble,Cabble,Ron,Hawthorn,2,8,,,,,3-2-1
1958,Ray McVilly,McVilly,Ray,Hawthorn,2,4,,,,,3-2-1
1958,Ian Ridley,Ridley,Ian,Melbourne,2,18,,,,,3-2-1
1958,Alan Rowarth,Rowarth,Alan,Melbourne,2,10,,,,,3-2-1
1958,Ken Dean,Dean,Ken,North Melbourne,2,18,,,,,3-2-1
1958,John Dugdale,Dugdale,John,North Melbourne,2,18,,,,,3-2-1
1958,Ron McDonald,McDonald,Ron,Richmond,2,15,,,,,3-2-1
1958,Col Saddington,Saddington,Col,Richmond,2,18,,,,,3-2-1
1958,Ray Allsop,Allsop,Ray,Richmond,2,14,,,,,3-2-1
1958,Roy Wright,Wright,Roy,Richmond,2,14,,,,,3-2-1
1958,Ken McCormack,McCormack,Ken,South Melbourne,2,14,,,,,3-2-1
1958,Brian McGowan,McGowan,Brian,South Melbourne,2,15,,,,,3-2-1
1958,John Chick,Chick,John,Carlton,1,12,,,1,1,3-2-1
1958,Berkeley Cox,Cox,Berkeley,Carlton,1,2,,,1,1,3-2-1
1958,Ron ODwyer,ODwyer,Ron,Carlton,1,2,,,1,1,3-2-1
1958,Peter Webster,Webster,Peter,Carlton,1,18,,,1,1,3-2-1
1958,Ken Fraser,Fraser,Ken,Essendon,1,17,,,1,1,3-2-1
1958,Col Hebbard,Hebbard,Col,Essendon,1,12,,,1,1,3-2-1
1958,Hugh Mitchell,Mitchell,Hugh,Essendon,1,13,,,1,1,3-2-1
1958,Bob Shearman,Shearman,Bob,Essendon,1,15,,,1,1,3-2-1
1958,John Towner,Towner,John,Essendon,1,16,,,1,1,3-2-1
1958,Wally Clark,Clark,Wally,Fitzroy,1,16,,,1,1,3-2-1
1958,Vin Williams,Williams,Vin,Fitzroy,1,18,,,1,1,3-2-1
1958,Don Whitten,Whitten,Don,Footscray,1,12,,,1,1,3-2-1
1958,Barry Connolly,Connolly,Barry,Footscray,1,13,,,1,1,3-2-1
1958,Ron Porta,Porta,Ron,Footscray,1,13,,,1,1,3-2-1
1958,Bruce Ferrari,Ferrari,Bruce,Geelong,1,6,,,1,1,3-2-1
1958,Noel Voigt,Voigt,Noel,Hawthorn,1,16,,,1,1,3-2-1
1958,Garry English,English,Garry,North Melbourne,1,15,,,1,1,3-2-1
1958,Dave Cuzens,Cuzens,Dave,Richmond,1,17,,,1,1,3-2-1
1958,Tom Hafey,Hafey,Tom,Richmond,1,14,,,1,1,3-2-1
1958,Ted Langridge,Langridge,Ted,Richmond,1,16,,,1,1,3-2-1
1958,Jim Dorgan,Dorgan,Jim,South Melbourne,1,16,,,1,1,3-2-1
1958,Ian Tampion,Tampion,Ian,South Melbourne,1,9,,,1,1,3-2-1
1958,John Hayes,Hayes,John,St Kilda,1,7,,,1,1,3-2-1
1958,Ray Barrett,Barrett,Ray,St Kilda,1,5,,,1,1,3-2-1
1958,Geoff Feehan,Feehan,Geoff,St Kilda,1,14,,,1,1,3-2-1
1958,Brian Walsh,Walsh,Brian,St Kilda,1,16,,,1,1,3-2-1
1958,Allan Jeans,Jeans,Allan,St Kilda,1,16,,,1,1,3-2-1
1958,Bob Kupsch,Kupsch,Bob,St Kilda,1,14,,,1,1,3-2-1
1959,Bob Skilton,Skilton,Bob,South Melbourne,20,16,5,2,1,8,3-2-1
1959,Verdun Howell,Howell,Verdun,St Kilda,20,17,3,5,1,9,3-2-1
1959,Ray Gabelich,Gabelich,Ray,Collingwood,14,15,3,2,1,6,3-2-1
1959,Bill Serong,Serong,Bill,Collingwood,14,18,4,,2,6,3-2-1
1959,Hugh Mitchell,Mitchell,Hugh,Essendon,14,18,4,,2,6,3-2-1
1959,Ted Whitten,Whitten,Ted,Footscray,14,16,3,2,1,6,3-2-1
1959,Thorold Merrett,Merrett,Thorold,Collingwood,12,17,1,3,3,7,3-2-1
1959,Ron Hovey,Hovey,Ron,Geelong,12,16,2,2,2,6,3-2-1
1959,Graham Donaldson,Donaldson,Graham,Carlton,11,15,2,2,1,5,3-2-1
1959,Bob Johnson,Johnson,Bob,Melbourne,10,17,3,,1,4,3-2-1
1959,Brian McGowan,McGowan,Brian,South Melbourne,10,18,1,3,1,5,3-2-1
1959,Colin Youren,Youren,Colin,Hawthorn,9,18,2,1,1,4,3-2-1
1959,John Heathcote,Heathcote,John,Carlton,8,17,2,1,,3,3-2-1
1959,Alec Epis,Epis,Alec,Essendon,8,17,2,,2,4,3-2-1
1959,Owen Abrahams,Abrahams,Owen,Fitzroy,8,17,2,,2,4,3-2-1
1959,Ian Aston,Aston,Ian,Fitzroy,8,17,1,2,1,4,3-2-1
1959,Brian Buckley,Buckley,Brian,Footscray,8,11,2,1,,3,3-2-1
1959,Allan Woodley,Woodley,Allan,Hawthorn,8,18,2,1,,3,3-2-1
1959,Allen Aylett,Aylett,Allen,North Melbourne,8,16,1,1,3,5,3-2-1
1959,John Birt,Birt,John,Essendon,7,17,,3,1,4,3-2-1
1959,Jack Clarke,Clarke,Jack,Essendon,7,16,2,,1,3,3-2-1
1959,Hassa Mann,Mann,Hassa,Melbourne,7,15,1,2,,3,3-2-1
1959,Ron Branton,Branton,Ron,Richmond,7,11,2,,1,3,3-2-1
1959,Ron McDonald,McDonald,Ron,Richmond,7,16,1,2,,3,3-2-1
1959,Col Saddington,Saddington,Col,Richmond,7,17,1,1,2,4,3-2-1
1959,Bill Gunn,Gunn,Bill,South Melbourne,7,14,1,2,,3,3-2-1
1959,Eric Guy,Guy,Eric,St Kilda,7,17,1,2,,3,3-2-1
1959,Leo Brereton,Brereton,Leo,Carlton,6,18,1,1,1,3,3-2-1
1959,Bruce Comben,Comben,Bruce,Carlton,6,17,,3,,3,3-2-1
1959,George Ferry,Ferry,George,Carlton,6,18,2,,,2,3-2-1
1959,Laurie Kerr,Kerr,Laurie,Carlton,6,11,2,,,2,3-2-1
1959,Col Hebbard,Hebbard,Col,Essendon,6,17,2,,,2,3-2-1
1959,Doug Long,Long,Doug,Geelong,6,14,1,1,1,3,3-2-1
1959,Colin Rice,Rice,Colin,Geelong,6,18,1,1,1,3,3-2-1
1959,Graham Arthur,Arthur,Graham,Hawthorn,6,16,1,1,1,3,3-2-1
1959,Brendan Edwards,Edwards,Brendan,Hawthorn,6,17,1,1,1,3,3-2-1
1959,Neil Doolan,Doolan,Neil,North Melbourne,6,11,,2,2,4,3-2-1
1959,Jim Taylor,Taylor,Jim,South Melbourne,6,14,1,1,1,3,3-2-1
1959,Lance Oswald,Oswald,Lance,St Kilda,6,18,1,1,1,3,3-2-1
1959,John Chick,Chick,John,Carlton,5,13,,,,,3-2-1
1959,John Nicholls,Nicholls,John,Carlton,5,17,,,,,3-2-1
1959,Alan Gale,Gale,Alan,Fitzroy,5,16,,,,,3-2-1
1959,Graham Gotch,Gotch,Graham,Fitzroy,5,18,,,,,3-2-1
1959,Graham Knight,Knight,Graham,Fitzroy,5,14,,,,,3-2-1
1959,Kevin Murray,Murray,Kevin,Fitzroy,5,18,,,,,3-2-1
1959,John Schultz,Schultz,John,Footscray,5,14,,,,,3-2-1
1959,Geoff Wilson,Wilson,Geoff,Hawthorn,5,16,,,,,3-2-1
1959,Laurie Mithen,Mithen,Laurie,Melbourne,5,17,,,,,3-2-1
1959,Geoff Tunbridge,Tunbridge,Geoff,Melbourne,5,18,,,,,3-2-1
1959,Brian Dixon,Dixon,Brian,Melbourne,5,18,,,,,3-2-1
1959,Ron Clegg,Clegg,Ron,South Melbourne,5,16,,,,,3-2-1
1959,Laurie Sharp,Sharp,Laurie,South Melbourne,5,11,,,,,3-2-1
1959,Murray Weideman,Weideman,Murray,Collingwood,4,14,,,,,3-2-1
1959,Ron Evans,Evans,Ron,Essendon,4,17,,,,,3-2-1
1959,Geoff Leek,Leek,Geoff,Essendon,4,18,,,,,3-2-1
1959,Bob Shearman,Shearman,Bob,Essendon,4,18,,,,,3-2-1
1959,Graham Campbell,Campbell,Graham,Fitzroy,4,18,,,,,3-2-1
1959,Alex Gardiner,Gardiner,Alex,Footscray,4,16,,,,,3-2-1
1959,Kelvin Payne,Payne,Kelvin,Footscray,4,16,,,,,3-2-1
1959,John Kennedy,Kennedy,John,Hawthorn,4,14,,,,,3-2-1
1959,John Peck,Peck,John,Hawthorn,4,15,,,,,3-2-1
1959,Clyde Laidlaw,Laidlaw,Clyde,Melbourne,4,17,,,,,3-2-1
1959,Ian McLean,McLean,Ian,Melbourne,4,18,,,,,3-2-1
1959,Jock OBrien,OBrien,Jock,North Melbourne,4,16,,,,,3-2-1
1959,Brian Turner,Turner,Brian,North Melbourne,4,18,,,,,3-2-1
1959,Albert Mantello,Mantello,Albert,North Melbourne,4,11,,,,,3-2-1
1959,Dave Cuzens,Cuzens,Dave,Richmond,4,16,,,,,3-2-1
1959,Roy Wright,Wright,Roy,Richmond,4,9,,,,,3-2-1
1959,Lester Ross,Ross,Lester,St Kilda,4,10,,,,,3-2-1
1959,Bill Stephenson,Stephenson,Bill,St Kilda,4,18,,,,,3-2-1
1959,William Young,Young,William,St Kilda,4,16,,,,,3-2-1
1959,Bill Arch,Arch,Bill,Carlton,3,5,,,,,3-2-1
1959,Sergio Silvagni,Silvagni,Sergio,Carlton,3,16,,,,,3-2-1
1959,Ron Reeves,Reeves,Ron,Collingwood,3,18,,,,,3-2-1
1959,Ian Shelton,Shelton,Ian,Essendon,3,7,,,,,3-2-1
1959,Jim Gallagher,Gallagher,Jim,Footscray,3,8,,,,,3-2-1
1959,Neil Trezise,Trezise,Neil,Geelong,3,15,,,,,3-2-1
1959,Fred Wooller,Wooller,Fred,Geelong,3,11,,,,,3-2-1
1959,John Yeates,Yeates,John,Geelong,3,18,,,,,3-2-1
1959,Ron Cabble,Cabble,Ron,Hawthorn,3,8,,,,,3-2-1
1959,John Beckwith,Beckwith,John,Melbourne,3,17,,,,,3-2-1
1959,Dennis Jones,Jones,Dennis,Melbourne,3,18,,,,,3-2-1
1959,Gerald Eastmure,Eastmure,Gerald,North Melbourne,3,18,,,,,3-2-1
1959,Ray Allsop,Allsop,Ray,Richmond,3,11,,,,,3-2-1
1959,Ken Ward,Ward,Ken,Richmond,3,11,,,,,3-2-1
1959,Fred Goldsmith,Goldsmith,Fred,South Melbourne,3,13,,,,,3-2-1
1959,Jim OBrien,OBrien,Jim,St Kilda,3,17,,,,,3-2-1
1959,Peter Barry,Barry,Peter,Carlton,2,17,,,,,3-2-1
1959,Bruce Williams,Williams,Bruce,Carlton,2,14,,,,,3-2-1
1959,Don Dixon,Dixon,Don,Collingwood,2,5,,,,,3-2-1
1959,Errol Hutchesson,Hutchesson,Errol,Collingwood,2,13,,,,,3-2-1
1959,Ken Turner,Turner,Ken,Collingwood,2,13,,,,,3-2-1
1959,Jeff Gamble,Gamble,Jeff,Essendon,2,4,,,,,3-2-1
1959,Alby Murdoch,Murdoch,Alby,Essendon,2,14,,,,,3-2-1
1959,Ron Harvey,Harvey,Ron,Fitzroy,2,18,,,,,3-2-1
1959,Tony Ongarello,Ongarello,Tony,Fitzroy,2,13,,,,,3-2-1
1959,Kevin Wright,Wright,Kevin,Fitzroy,2,17,,,,,3-2-1
1959,Ray Baxter,Baxter,Ray,Footscray,2,15,,,,,3-2-1
1959,Les Borrack,Borrack,Les,Geelong,2,17,,,,,3-2-1
1959,Clive Brown,Brown,Clive,Geelong,2,16,,,,,3-2-1
1959,Bill Goggin,Goggin,Bill,Geelong,2,10,,,,,3-2-1
1959,John Thomas,Thomas,John,Geelong,2,16,,,,,3-2-1
1959,Brian Falconer,Falconer,Brian,Hawthorn,2,7,,,,,3-2-1
1959,Ray McVilly,McVilly,Ray,Hawthorn,2,11,,,,,3-2-1
1959,Garry Young,Young,Garry,Hawthorn,2,12,,,,,3-2-1
1959,Geoff Case,Case,Geoff,Melbourne,2,18,,,,,3-2-1
1959,Ian Ridley,Ridley,Ian,Melbourne,2,16,,,,,3-2-1
1959,John Brady,Brady,John,North Melbourne,2,13,,,,,3-2-1
1959,Michael Gaudion,Gaudion,Michael,North Melbourne,2,15,,,,,3-2-1
1959,Paddy Guinane,Guinane,Paddy,Richmond,2,12,,,,,3-2-1
1959,Peter Morris,Morris,Peter,Richmond,2,18,,,,,3-2-1
1959,Neil Roberts,Roberts,Neil,St Kilda,2,17,,,,,3-2-1
1959,Denis Zeunert,Zeunert,Denis,Carlton,1,18,,,1,1,3-2-1
1959,John James,James,John,Carlton,1,18,,,1,1,3-2-1
1959,Peter Webster,Webster,Peter,Carlton,1,9,,,1,1,3-2-1
1959,Peter Lucas,Lucas,Peter,Collingwood,1,17,,,1,1,3-2-1
1959,Ken Fraser,Fraser,Ken,Essendon,1,18,,,1,1,3-2-1
1959,Geoff Hill,Hill,Geoff,Fitzroy,1,12,,,1,1,3-2-1
1959,Bob Henderson,Henderson,Bob,Fitzroy,1,18,,,1,1,3-2-1
1959,Ron Howard,Howard,Ron,Footscray,1,14,,,1,1,3-2-1
1959,Graham Ion,Ion,Graham,Footscray,1,14,,,1,1,3-2-1
1959,Bernie Lee,Lee,Bernie,Footscray,1,15,,,1,1,3-2-1
1959,Jack Slattery,Slattery,Jack,Footscray,1,2,,,1,1,3-2-1
1959,Bob Gazzard,Gazzard,Bob,Geelong,1,14,,,1,1,3-2-1
1959,George McGrath,McGrath,George,Geelong,1,16,,,1,1,3-2-1
1959,John OMahoney,OMahoney,John,Hawthorn,1,7,,,1,1,3-2-1
1959,Roy Simmonds,Simmonds,Roy,Hawthorn,1,17,,,1,1,3-2-1
1959,Ron Barassi,Barassi,Ron,Melbourne,1,16,,,1,1,3-2-1
1959,Tassie Johnson,Johnson,Tassie,Melbourne,1,18,,,1,1,3-2-1
1959,John Lord,Lord,John,Melbourne,1,6,,,1,1,3-2-1
1959,Athol Webb,Webb,Athol,Melbourne,1,5,,,1,1,3-2-1
1959,Kevin McMahon,McMahon,Kevin,North Melbourne,1,15,,,1,1,3-2-1
1959,Noel Teasdale,Teasdale,Noel,North Melbourne,1,10,,,1,1,3-2-1
1959,Ted Langridge,Langridge,Ted,Richmond,1,14,,,1,1,3-2-1
1959,John Heriot,Heriot,John,South Melbourne,1,18,,,1,1,3-2-1
1959,Ray Landorf,Landorf,Ray,South Melbourne,1,14,,,1,1,3-2-1
1959,Ron Stockman,Stockman,Ron,South Melbourne,1,5,,,1,1,3-2-1
1959,John Svenson,Svenson,John,South Melbourne,1,12,,,1,1,3-2-1
1959,Brian McCarthy,McCarthy,Brian,St Kilda,1,13,,,1,1,3-2-1
1959,Alan Morrow,Morrow,Alan,St Kilda,1,18,,,1,1,3-2-1
1959,Bill Stephenson,Stephenson,Bill,St Kilda,1,18,,,1,1,3-2-1
1960,John Schultz,Schultz,John,Footscray,20,17,4,3,2,9,3-2-1
1960,Kevin Murray,Murray,Kevin,Fitzroy,19,17,5,2,,7,3-2-1
1960,Laurie Dwyer,Dwyer,Laurie,North Melbourne,18,17,3,4,1,8,3-2-1
1960,Wally Clark,Clark,Wally,Fitzroy,17,18,4,,5,9,3-2-1
1960,John Beckwith,Beckwith,John,Melbourne,15,14,3,3,,6,3-2-1
1960,John James,James,John,Carlton,12,18,2,3,,5,3-2-1
1960,Graham Donaldson,Donaldson,Graham,Carlton,11,16,1,4,,5,3-2-1
1960,Bill Goggin,Goggin,Bill,Geelong,11,15,2,1,3,6,3-2-1
1960,Bob Skilton,Skilton,Bob,South Melbourne,11,16,2,2,1,5,3-2-1
1960,John Birt,Birt,John,Essendon,10,16,2,1,2,5,3-2-1
1960,Brendan Edwards,Edwards,Brendan,Hawthorn,10,17,1,3,1,5,3-2-1
1960,Frank Johnson,Johnson,Frank,South Melbourne,10,17,2,1,2,5,3-2-1
1960,Lance Oswald,Oswald,Lance,St Kilda,10,18,1,3,1,5,3-2-1
1960,Bill Serong,Serong,Bill,Collingwood,9,18,2,1,1,4,3-2-1
1960,Fred Wooller,Wooller,Fred,Geelong,9,18,1,3,,4,3-2-1
1960,John Winneke,Winneke,John,Hawthorn,9,15,1,2,2,5,3-2-1
1960,Verdun Howell,Howell,Verdun,St Kilda,9,18,3,,,3,3-2-1
1960,Greg Sewell,Sewell,Greg,Essendon,8,18,2,1,,3,3-2-1
1960,Brian Dixon,Dixon,Brian,Melbourne,8,18,2,,2,4,3-2-1
1960,Allen Aylett,Aylett,Allen,North Melbourne,8,16,1,1,3,5,3-2-1
1960,Keith Robertson,Robertson,Keith,North Melbourne,8,13,1,2,1,4,3-2-1
1960,Ray Gabelich,Gabelich,Ray,Collingwood,7,17,2,,1,3,3-2-1
1960,Alex Gardiner,Gardiner,Alex,Footscray,7,14,1,1,2,4,3-2-1
1960,John Heriot,Heriot,John,South Melbourne,7,18,1,2,,3,3-2-1
1960,Bill Stephenson,Stephenson,Bill,St Kilda,7,17,,2,3,5,3-2-1
1960,Alan Morrow,Morrow,Alan,St Kilda,7,16,1,,4,5,3-2-1
1960,Ron Reeves,Reeves,Ron,Collingwood,6,16,,,,,3-2-1
1960,Ron Evans,Evans,Ron,Essendon,6,17,,,,,3-2-1
1960,Jack Clarke,Clarke,Jack,Essendon,6,17,,,,,3-2-1
1960,Alec Epis,Epis,Alec,Essendon,6,16,,,,,3-2-1
1960,Ian Howard,Howard,Ian,Footscray,6,16,,,,,3-2-1
1960,John OConnell,OConnell,John,Geelong,6,17,,,,,3-2-1
1960,Geoff Tunbridge,Tunbridge,Geoff,Melbourne,6,18,,,,,3-2-1
1960,Bob Johnson,Johnson,Bob,Melbourne,6,14,,,,,3-2-1
1960,Noel Teasdale,Teasdale,Noel,North Melbourne,6,15,,,,,3-2-1
1960,Ron Clegg,Clegg,Ron,South Melbourne,6,13,,,,,3-2-1
1960,Denis Zeunert,Zeunert,Denis,Carlton,5,18,,,,,3-2-1
1960,Keith Burns,Burns,Keith,Collingwood,5,11,,,,,3-2-1
1960,Peter Rosenbrock,Rosenbrock,Peter,Collingwood,5,13,,,,,3-2-1
1960,Ian Shelton,Shelton,Ian,Essendon,5,17,,,,,3-2-1
1960,Reg Burgess,Burgess,Reg,Essendon,5,18,,,,,3-2-1
1960,Terry Devery,Devery,Terry,Footscray,5,13,,,,,3-2-1
1960,Les Borrack,Borrack,Les,Geelong,5,13,,,,,3-2-1
1960,Graham Arthur,Arthur,Graham,Hawthorn,5,13,,,,,3-2-1
1960,Tom Simpson,Simpson,Tom,Richmond,5,18,,,,,3-2-1
1960,Brian McGowan,McGowan,Brian,South Melbourne,5,18,,,,,3-2-1
1960,Ken McCormack,McCormack,Ken,South Melbourne,5,18,,,,,3-2-1
1960,Neil Roberts,Roberts,Neil,St Kilda,5,18,,,,,3-2-1
1960,Eric Guy,Guy,Eric,St Kilda,5,16,,,,,3-2-1
1960,Brian McCarthy,McCarthy,Brian,St Kilda,5,13,,,,,3-2-1
1960,Bob Crowe,Crowe,Bob,Carlton,4,17,,,,,3-2-1
1960,Brian Gray,Gray,Brian,Collingwood,4,18,,,,,3-2-1
1960,Col Hebbard,Hebbard,Col,Essendon,4,18,,,,,3-2-1
1960,Ken Peucker,Peucker,Ken,Essendon,4,16,,,,,3-2-1
1960,Graeme MacKenzie,MacKenzie,Graeme,Fitzroy,4,18,,,,,3-2-1
1960,Frank Pomeroy,Pomeroy,Frank,Geelong,4,8,,,,,3-2-1
1960,John Lord,Lord,John,Melbourne,4,18,,,,,3-2-1
1960,Sergio Silvagni,Silvagni,Sergio,Carlton,3,12,,,,,3-2-1
1960,Bruce Comben,Comben,Bruce,Carlton,3,17,,,,,3-2-1
1960,George Ferry,Ferry,George,Carlton,3,13,,,,,3-2-1
1960,John Nicholls,Nicholls,John,Carlton,3,7,,,,,3-2-1
1960,John Henderson,Henderson,John,Collingwood,3,17,,,,,3-2-1
1960,Thorold Merrett,Merrett,Thorold,Collingwood,3,8,,,,,3-2-1
1960,Bob Shearman,Shearman,Bob,Essendon,3,7,,,,,3-2-1
1960,John Somerville,Somerville,John,Essendon,3,10,,,,,3-2-1
1960,Hugh Mitchell,Mitchell,Hugh,Essendon,3,8,,,,,3-2-1
1960,Ray Slocum,Slocum,Ray,Fitzroy,3,18,,,,,3-2-1
1960,Bruce McMaster-Smith,McMaster-Smith,Bruce,Fitzroy,3,8,,,,,3-2-1
1960,Graham Campbell,Campbell,Graham,Fitzroy,3,18,,,,,3-2-1
1960,Bob Henderson,Henderson,Bob,Fitzroy,3,15,,,,,3-2-1
1960,Ken Jones,Jones,Ken,Fitzroy,3,18,,,,,3-2-1
1960,Max Oates,Oates,Max,Footscray,3,4,,,,,3-2-1
1960,Ted Whitten,Whitten,Ted,Footscray,3,16,,,,,3-2-1
1960,John Devine,Devine,John,Geelong,3,18,,,,,3-2-1
1960,Colin Rice,Rice,Colin,Geelong,3,8,,,,,3-2-1
1960,Paul Vinar,Vinar,Paul,Geelong,3,18,,,,,3-2-1
1960,John McArthur,McArthur,John,Hawthorn,3,11,,,,,3-2-1
1960,Les Kaine,Kaine,Les,Hawthorn,3,18,,,,,3-2-1
1960,Roy Simmonds,Simmonds,Roy,Hawthorn,3,17,,,,,3-2-1
1960,Colin Youren,Youren,Colin,Hawthorn,3,15,,,,,3-2-1
1960,Laurie Mithen,Mithen,Laurie,Melbourne,3,18,,,,,3-2-1
1960,Frank Adams,Adams,Frank,Melbourne,3,11,,,,,3-2-1
1960,Ron Barassi,Barassi,Ron,Melbourne,3,16,,,,,3-2-1
1960,Graham Ryan,Ryan,Graham,North Melbourne,3,10,,,,,3-2-1
1960,Gerald Eastmure,Eastmure,Gerald,North Melbourne,3,12,,,,,3-2-1
1960,John Jenkins,Jenkins,John,North Melbourne,3,16,,,,,3-2-1
1960,Ron McDonald,McDonald,Ron,Richmond,3,13,,,,,3-2-1
1960,Neville Crowe,Crowe,Neville,Richmond,3,11,,,,,3-2-1
1960,Paddy Guinane,Guinane,Paddy,Richmond,3,17,,,,,3-2-1
1960,Graham Jacobs,Jacobs,Graham,Richmond,3,15,,,,,3-2-1
1960,Ray McHugh,McHugh,Ray,St Kilda,3,6,,,,,3-2-1
